Date,US - SPX,US Cyclicals/Defensives,US Growth/Value,US Small/Large,US Equity/Bond,US High beta/Low volatility
2017-01-22,117.06335659638594,115.3539315253129,95.54283140283141,111.57590815411184,124.22707155783952,131.3611968169666
2017-01-29,118.26835612892705,117.46096940324327,95.76507491233663,112.03010966742815,125.77392996099452,133.6931743988658
2017-02-05,118.4090593657684,115.17940724020823,96.25775510204082,112.48337455893977,126.6441100766037,133.03881441497708
2017-02-12,119.37183592306395,115.19323533101957,96.84084935558845,112.41298097215737,125.97918673350183,132.11561486031314
2017-02-19,121.17881931839587,114.93402731138556,96.75535870243294,111.55468617400162,128.39510965117205,131.34147776424368
2017-02-26,122.01274583587247,113.3492082769811,96.61742055303344,110.37397459637923,127.5053377326215,127.45981322691593
2017-03-05,122.82604879717103,113.69567804833981,96.7017939518196,109.63945354678526,131.27209312247678,128.36345564081117
2017-03-12,122.283846822972,112.83220250382762,97.06000206121817,107.84898555197668,133.214104304457,126.44749677459957
2017-03-19,122.57504287975813,113.38089418230561,97.60823007937326,109.64968673689117,131.28778712311478,125.51048426915602
2017-03-26,120.80876552727915,111.68655912071286,98.8212547528517,108.3481822426431,127.13163835252735,123.21283306097999
2017-04-02,121.77462492244146,113.04996210975466,99.04249134948095,109.99283985635036,128.33413244425614,127.35300314536397
2017-04-09,121.40457113132474,112.3592685260071,99.13000736144704,108.62329066044589,128.04016268299418,127.0786800007754
2017-04-16,120.03411757792628,110.86058698386272,99.45790650622936,108.28256506460437,123.74633286910723,124.70051911462718
2017-04-23,121.05151698901618,112.68401811339639,100.3412250953794,110.15770106015246,124.7826050552333,124.27627776932466
2017-04-30,122.88170345792486,112.29093918098808,101.32940213971051,110.04700781022254,127.87071393680323,124.53130684789775
2017-05-07,123.65944682815619,112.58124570301682,101.78998119908084,109.08829147386616,129.86591738654192,124.18540130736666
2017-05-14,123.22701904803728,112.23524152076705,102.86053279983153,108.3276948264418,129.3691709913317,124.24361883517298
2017-05-21,122.75440112854514,111.48834535218681,103.03035619913328,107.51390487348687,126.58714630937192,123.59068731950791
2017-05-28,124.51140480140043,111.1200823710196,103.75254414376765,107.07340584275047,128.63233325177967,121.38919772178845
2017-06-04,125.7097101717166,109.83698166682746,104.5547699657285,107.84346849079863,127.72786823977698,119.22810851860473
2017-06-11,125.33346553884294,111.48294788424545,102.28838071693448,109.45862367283006,128.57904204122536,121.5264590421717
2017-06-18,125.40458472097737,111.4208600406202,101.76510874025439,108.26059821615456,126.1941726971268,119.12640501727356
2017-06-25,125.67002335281141,109.16307160566272,103.76171855541716,108.59277539962203,125.03391104784282,119.39911706546475
2017-07-02,124.90258546916326,111.88676771891035,102.1477381938691,109.35461037985807,126.99356371145095,122.34981366217379
2017-07-09,124.993812303996,112.55541989178175,101.94965060988217,109.37570344978877,129.6431369108063,122.8602416943695
2017-07-16,126.7508159768513,112.44886247424245,103.25729929252539,108.8499077174059,130.84015290814935,125.4934703132568
2017-07-23,127.43475299485117,111.58434380817343,104.08162964479477,108.82659472268475,129.0735729889773,124.47628830184311
2017-07-30,127.41207840776583,112.43341231020285,103.66808214979055,108.31559578118429,130.96479766621107,124.35323944089376
2017-08-06,127.65586167646232,113.40398269745423,102.73424451665313,106.76069937069327,130.13755981407496,123.03055355859094
2017-08-13,125.82567520755363,111.64568195215176,103.01061417971971,105.36935731648576,126.88356522827044,120.15585988004193
2017-08-20,125.0128881497348,111.07252825995167,103.41248026589116,104.79553740622552,125.96140925083512,118.6102676528215
2017-08-27,125.9148384284674,111.57932919943157,103.22699876492385,105.57227697147759,126.22371134740081,119.02088979106773
2017-09-03,127.6414289620412,110.55236531332488,104.66487535758071,106.87427118648878,128.49185004512117,121.08847694361711
2017-09-10,126.86213788137064,108.15501402812946,105.52185643564358,106.48612223002449,125.60886395473847,119.49023500110967
2017-09-17,128.86189301596295,110.13912587078363,104.04731087351222,107.28828312186256,129.0797313410369,122.06563358190323
2017-09-24,128.96445714433835,112.97162565094024,103.16773139745914,108.61871900917315,129.88496830647136,124.7403946002077
2017-10-01,129.84786006382356,113.93375120343362,103.25295531957525,110.87037801945807,132.3269437473738,126.81850776162884
2017-10-08,131.3925128312116,114.91673530733893,103.23332608050639,110.94869077210807,135.2492008113347,127.61314084531745
2017-10-15,131.590418439246,114.4937541765968,103.95838335809806,110.2193580385675,133.12326057474158,126.75000351194763
2017-10-22,132.72636240357164,114.59974993547351,102.57298594847772,109.759249247358,136.27603406080786,127.18559860623107
2017-10-29,133.0283924334324,117.00247727360338,103.34549399003225,109.37874464308474,137.41423710244686,126.60408810187462
2017-11-05,133.37731934790304,117.05593316450107,104.20365130613445,108.06585358147235,135.1763633896027,126.94093180972317
2017-11-12,133.0917856463824,115.66439431389537,105.24516345017723,106.88718898918361,136.66318750750784,125.81822977317287
2017-11-19,132.9139751080346,115.96471215265348,105.27898345153666,108.36208003313988,134.06747013147563,126.10524666763379
2017-11-26,134.12876422367916,116.46233315715318,106.07936551454029,109.26014597809508,134.92957707763935,126.78301408796366
2017-12-03,136.180059374199,117.0904587339595,102.9933434766071,108.90571686015629,137.32512211797484,126.66801056987971
2017-12-10,136.6583522319683,118.08435754713847,102.70979665184905,107.37770345871911,137.71799660518792,128.40148420624905
2017-12-17,137.9112930390905,117.66487979742519,103.25251902659022,106.89108824139295,136.44882056347677,128.21873493722563
2017-12-24,138.29939086898656,119.35948577221191,102.95104847801578,107.53554469175077,140.89059268039773,132.41019162882532
2017-12-31,137.7979075206522,119.22773533499249,102.70942437923252,107.41993924934366,138.23274250840365,131.07830642877371
2018-01-07,141.381989658526,120.03811646552151,104.16574438591628,106.42368517855023,142.92644852081906,134.59348561346624
2018-01-14,143.60285347472947,121.65629428858567,104.03266151749204,106.87132830149288,146.6671452449535,138.82071199178625
2018-01-21,144.84290927786975,120.59360920624991,104.48439953081296,106.288140508707,149.73686509129664,138.57144148979805
2018-01-28,148.0677715977015,120.03208003700607,104.45685325799043,104.63894033478962,152.37534288049807,137.3462213577494
2018-02-04,142.36021815419048,121.274121955955,104.50579164754474,104.60145900383976,151.3688032802849,134.9679688044008
2018-02-11,135.0116512396846,121.60836458806779,104.6990946024376,105.40546325202529,145.70106275201962,133.04989950098454
2018-02-18,140.81866080768086,122.162460367616,105.5026255113425,105.51838342261377,151.18282177941842,134.1879435701802
2018-02-25,141.59588827443247,123.64865081807403,106.55480393978813,105.34034538919106,152.8151509395779,136.6057101126035
2018-03-04,138.70706786508947,123.15789684025205,106.65652347083925,106.39207156616337,149.40506009217134,137.5578089506416
2018-03-11,143.61986570654932,124.66102335933049,107.71514895182051,107.0433851589857,155.41871256756886,139.5731318348004
2018-03-18,141.83863973616948,123.93276083874851,108.10367095691103,107.61102977593058,150.39262235617,137.83823713583493
2018-03-25,133.39896212802887,123.58078484375659,108.18751866228726,109.05199333325999,141.11070187655227,134.84798832270673
2018-04-01,136.1104879025038,123.01092548870436,106.76064353556892,108.28624891445133,141.8573421206015,133.25848606222436
2018-04-08,134.234423772933,123.07095398668582,106.06361979421852,108.66020325523205,140.93322849398547,131.47668038133196
2018-04-15,136.90574682502304,122.55669446553645,106.41519430550213,109.09342422037633,144.11775238480806,134.10891834488567
2018-04-22,137.6190525923332,125.4043061124912,106.0998453165282,109.51375931990657,147.89614580671403,134.70348952096006
2018-04-29,137.60719939531077,123.9155321801898,105.8942892601432,109.09938295402546,147.33360060385897,133.54573019999359
2018-05-06,137.2727051952613,126.1074623816012,109.03792026384711,109.93992608606231,146.91156135734815,133.82531478198158
2018-05-13,140.58673073600679,127.42688336892127,109.49853769559033,110.0880080578707,150.3801674057528,136.770192516884
2018-05-20,139.82651550107502,126.89145628688236,109.11108447488583,112.1022994534286,152.11964340144357,140.29883403921409
2018-05-27,140.2573955707547,127.07349174778288,109.74882084442754,111.78794874916811,149.50533497074244,139.2946995311154
2018-06-03,140.9423643957141,126.9360028304245,110.8858272355792,112.62110602195577,149.45230429631042,140.3701774964104
2018-06-10,143.23125197317353,128.2941521579038,110.69989354748341,112.49842093002766,152.9384712694936,141.03767735671465
2018-06-17,143.26371614336227,126.17583073839896,112.45293885601578,113.27189918641396,151.2799431273212,140.29064862504882
2018-06-24,141.98655303871556,125.1363104937635,112.66717758078353,114.47459624298358,149.78864327864153,137.50564288036304
2018-07-01,140.10483913689094,124.21708277236947,112.02203987286914,113.14485319884137,146.45627461890115,133.48175358984818
2018-07-08,142.24117028048667,122.22323829016739,112.55917862914725,114.90781876676817,147.44366682178526,133.67678010272792
2018-07-15,144.37956503800135,122.3509839826995,113.3638816345702,112.62941099949127,149.71262917224539,134.19527473135503
2018-07-22,144.4063668529246,123.71360042999304,113.04937271448662,113.20315277738462,152.19152064975938,134.78500280651576
2018-07-29,145.28203122021367,122.96031699416083,110.75043855599664,110.30454135247322,154.80486253842344,134.40317663480934
2018-08-05,146.39168927309578,121.11369564281533,110.74353889856137,110.12501778721018,156.31809680385857,132.4599386822702
2018-08-12,146.02729783724453,121.77167023501052,111.20691671263101,111.24231978200785,154.2129100283042,132.2639722425834
2018-08-19,146.89573955581716,119.80382708052491,110.21078897078897,111.01552534288616,154.837036451447,129.389587561952
2018-08-26,148.16156536692125,121.00428558045735,111.41793891054112,112.16408906679479,154.49490421909374,132.84685829846637
2018-09-02,149.54438802082186,121.42896673971234,112.7154407514451,112.03597626663901,157.66914830615926,133.8721370916769
2018-09-09,148.00642941565877,120.21133774392423,111.20968203641635,111.48715314056923,158.64262585914517,129.97031581651615
2018-09-16,149.7227144626494,119.88668176358675,111.42011289310993,110.76143798886457,161.23690496050617,131.46340028365634
2018-09-23,150.99523443597846,120.22351386553648,109.88603213844253,109.26878120898127,163.85633353299914,133.77376945801578
2018-09-30,150.1865746059976,118.08082197723454,112.9666208890495,108.81814945986332,162.90714575221492,133.68280980276697
2018-10-07,148.72232728337937,117.1558438087985,110.0168174445846,105.7428223895857,167.31734701937702,131.25893924254
2018-10-14,142.61791823382833,114.99966988126751,110.35553672316382,104.49504278847847,158.41301704343462,128.3920478767011
2018-10-21,142.6514267939883,113.09572187522043,108.7380931015143,104.194845870764,159.64516752955112,123.49771975463275
2018-10-28,137.0289219265648,112.37722212274247,108.66277210388094,104.4128341956078,151.62766002797875,118.22494257880562
2018-11-04,140.34655879166849,114.3184052327953,108.07294028579541,106.34513137612139,159.52448888886923,123.35861763131936
2018-11-11,143.33330019806917,112.99274681171725,107.11139324598635,104.2773703566708,161.0276032218425,119.82530539073252
2018-11-18,141.02740038878989,112.52307618891615,105.49077824267783,104.53346370340029,156.82349532405902,116.99043504124987
2018-11-25,135.68218735022285,111.57985935649968,103.84750071901065,106.01321349682635,150.24301995346903,114.60033994015211
2018-12-02,142.25920173625428,111.45881046719339,105.28329988030566,104.02126822898194,157.06081784564873,117.26134680071934
2018-12-09,135.7089891651461,109.90941000865986,105.51672099527438,102.979662906333,146.2715101668266,112.00373603968403
2018-12-16,134.0014618942994,108.6343293660618,106.30344989714958,101.57521482944176,144.46572263403004,111.0671107372197
2018-12-23,124.55263933074482,108.65395445365174,104.30137484329293,100.12554308582308,131.02344474175496,107.56334854898502
2018-12-30,128.11507868849284,110.2041323934299,106.50584596350139,100.7277056952748,134.49341438721288,111.55395549737162
2019-01-06,130.4962249077445,112.06558061301692,106.1979628132579,102.03637137925708,135.82291976119154,114.3667339929022
2019-01-13,133.8112822554495,112.96386991056416,107.47374653465347,104.33962949501066,140.7292338944638,117.83175071042112
2019-01-20,137.6484339246552,114.72305397055979,107.42340900346285,103.88640974648797,146.45299818377129,119.51582521074985
2019-01-27,137.34177334648845,115.97859057959057,107.72924710424712,104.13376974449645,144.90363838755678,120.33724700517068
2019-02-03,139.49460081842423,114.26540245269821,108.33969722936305,103.79678109252602,146.71368823355857,118.68441321032705
2019-02-10,139.56417229011947,113.8217501186347,109.41395491020252,104.02665442087797,145.26710348826936,116.38135317112193
2019-02-17,143.05447324178522,114.2639266357408,109.21331099944165,105.74647454244979,149.42491149963573,118.99658443930117
2019-02-24,143.9342522539005,114.92809018950791,109.02455141827588,106.50648447722794,150.88560453880902,119.18651294235518
2019-03-03,144.50222423606334,114.69565492410432,109.99059735943126,105.99917622093338,155.29475602080802,119.07816537350946
2019-03-10,141.37787501369976,114.9445787644344,109.8929408434758,103.68592245440462,148.3558895956206,115.12173318465715
2019-03-17,145.47066314862437,114.60978257279983,110.72250896716636,102.82471747273871,151.83376126985507,117.03663041620437
2019-03-24,144.3486359952401,112.86241393100632,112.14022945620745,100.36982146406197,146.96773496730916,116.03845647897344
2019-03-31,146.08501611191733,113.50948778954996,112.83516491684476,101.49369751222979,146.8099082253694,116.30292813585963
2019-04-07,149.09186517101634,116.94423426826133,113.39265328467154,102.28590965144828,152.88912161677516,120.56811670062035
2019-04-14,149.84795317811015,119.97461672733426,113.9538897981451,101.89179764541801,155.435898181235,121.74551759723416
2019-04-21,149.72529398004812,123.30803835974314,113.92995084653197,100.71726337310638,155.07015290296627,122.64448801789354
2019-04-28,151.52145598531715,122.15881073203798,115.34282714932127,101.08762171803158,155.72966077439466,121.69247819285422
2019-05-05,151.81832698038045,121.68258911914734,114.79528648648649,102.25455380765042,156.24803041171447,121.14397347375274
2019-05-12,148.5073968605134,120.4008527875511,114.1500907673971,101.90072261433009,151.75913894433236,117.15740837971227
2019-05-19,147.38022325534342,119.07285855332275,114.29376940133038,100.23825632622929,149.08676014633403,113.47531629178621
2019-05-26,145.65518043220885,117.00477461436336,112.95188631930897,100.0342946156936,145.4246261921976,110.06000260855815
2019-06-02,141.8412192535682,117.41727000486182,114.28822569810958,99.38476163272368,137.2134804897405,108.0656931097845
2019-06-09,148.09199389522604,117.37491095088741,113.68282495190985,98.44472090837914,143.48247817724692,109.30919397880896
2019-06-16,148.79499417595304,117.90691838324841,113.7710462996719,98.48798352157273,144.5928785442127,108.48850815298252
2019-06-23,152.06675338039463,116.56542264722293,114.80423655913982,98.04769161183971,146.9958156191911,111.72794004858362
2019-06-30,151.61835775842707,118.30354000372887,114.36710782545975,99.44472366809599,144.97362335230252,114.51086605720265
2019-07-07,154.12577450009897,118.8787938759053,115.01532640554221,98.33241605493068,148.09892474517318,113.30594794364248
2019-07-14,155.3297548086923,120.53941256970344,116.04789808917198,97.13974998950317,151.71749621727344,114.33158683835187
2019-07-21,153.41453234670777,119.03122721445953,115.89396904910994,96.94427958270305,148.28742248510224,114.18775237340178
2019-07-28,155.9528781311409,120.85762621311918,116.80645400724572,97.22630370459011,150.9547593626857,115.40903922161239
2019-08-04,151.11790621705217,118.02724716435691,116.14238181818183,97.49108488886894,140.86129901284247,109.31579679233137
2019-08-11,150.42726245381564,117.01791490491253,117.08962888298362,96.63020645205378,136.83158014160753,106.37340974339324
2019-08-18,148.88260968642757,114.95242198777937,118.08035697685229,96.31009312110656,129.89281756219603,104.1944874806337
2019-08-25,146.74010028408665,114.83669485895875,118.7310121916643,95.43365322837228,128.24325097780041,103.86144088013248
2019-09-01,150.8297929981328,115.73224010186307,118.89251013638038,95.13516139643076,130.48482276102155,104.88805306381954
2019-09-08,153.52275883034866,117.14101943365687,118.79390290208842,94.12762269768437,134.3425352969668,106.53547109437496
2019-09-15,155.0009229639083,119.1114215571003,115.69155885471898,97.89327076760571,144.90673893623983,110.94048722850836
2019-09-22,154.21133897966624,116.8158609705128,116.26231037255428,97.16585872881215,138.14160434639024,107.92081259017586
2019-09-29,152.65070578741782,117.74185161657252,115.25657651181598,95.76055610676491,136.00265135574625,104.75998718830495
2019-10-06,152.1466429216847,115.72427262047094,117.01688759760304,94.7429411864167,132.49304501763223,103.67039538904153
2019-10-13,153.08776411584273,117.26956671990871,117.57335745951325,94.87930039110528,138.63205626521884,106.08055549666757
2019-10-20,153.90879304632574,117.2853867385701,116.5330025969374,95.90994092206881,140.28185392314015,105.5836016057887
2019-10-27,155.7822776584978,117.92735541391073,116.29536313836365,96.16461333982528,143.0773883219303,109.24717787900937
2019-11-03,158.06858571855855,117.07194913068616,116.24713029854645,96.68864476887506,143.12334546015703,110.55802343164399
2019-11-10,159.41739649183117,118.50836629035891,114.65039588688948,96.4836898158811,150.48116670543646,113.8840541324555
2019-11-17,160.8285560880826,116.74958475647932,116.30071123268935,95.44920133203509,148.7274725540923,113.34107266672524
2019-11-24,160.30439815266288,115.69506259571132,115.87584131326952,95.21171837616016,146.0625784248794,112.9205006917351
2019-12-01,161.8861582215574,116.19672117639732,117.07042923926903,96.37256592634998,147.0894011192668,113.59537123481809
2019-12-08,162.14024697683706,115.23363677812688,116.43698873740367,96.82793194628468,149.5561478687213,113.54567746859698
2019-12-15,163.32000498790583,115.57038394980002,116.4175666358362,96.39479943902055,149.9718802121297,116.58132829588385
2019-12-22,166.02172859626566,114.77866751328969,116.90687204968944,96.7646249752708,154.23470176352708,117.73332252647279
2019-12-29,166.9906834123064,115.44679903680608,118.35413155703583,95.99367500576685,154.50146345493286,118.26483284767757
2020-01-05,166.7242255565246,116.39413855284776,119.254208235688,95.61791878363235,152.28989400083694,118.56558486116613
2020-01-12,168.29619604231567,115.38088455890862,121.62085284280937,94.4267674671708,154.60432953230782,119.2700673147401
2020-01-19,171.60867387262192,115.40198041557655,122.76421191398204,94.95519985547912,158.04574197925848,118.53892725627327
2020-01-26,169.84857477888818,115.22478682477329,123.75090150250416,93.7354420621772,152.0587384322235,114.95700986328023
2020-02-02,166.24335318135655,116.09354484568964,124.82864184852373,92.85722717219491,144.90668351882772,109.87235570017614
2020-02-09,171.51022438907276,116.25891625835396,126.08011661807579,92.35317517747461,151.1452024532992,112.60426584825487
2020-02-16,174.2134957078718,117.1795304462867,128.466847502481,92.56322180870256,153.47459349117491,112.63397321063115
2020-02-23,172.0276881622675,116.65625281519021,127.440079980005,93.22425175825381,148.02765736271323,111.85559730165625
2020-03-01,152.2605443436028,113.86782657902405,129.3165952606635,92.66966411470847,125.35040705234121,110.45560747663549
2020-03-08,153.1960031824953,106.91371258256798,129.04898558914948,90.30809642989894,117.20949496067816,98.62409138110074
2020-03-15,139.7260149866186,104.13971044995225,132.8660957390847,82.57095792535284,114.96596084816888,92.27513890860641
2020-03-22,118.79560948522521,98.14744828572935,135.40687570268585,81.25486698798203,94.3057392538036,92.52974361168084
2020-03-29,130.98740276949573,101.36529530669516,135.50651685393257,82.23329959491299,99.30245232756361,91.33255883098592
2020-04-05,128.26505560495787,94.00173559512183,135.60627104865867,78.01945520855938,96.79134473894928,90.58201285334661
2020-04-12,143.78737075831393,101.68881887658581,133.7509869569683,82.62533047680535,110.53505412743627,92.99872757640125
2020-04-19,148.1548712046963,97.08368520011066,139.45785517873512,78.7457890159245,112.24606051108643,92.92807103069534
2020-04-26,146.20562427907205,96.6115904844442,141.221496316281,80.00704869261726,108.84362110411551,97.16625370119513
2020-05-03,145.8948364730674,100.24746815379694,142.17131713421628,82.05818661437831,110.64612007224244,100.0883426138665
2020-05-10,151.00194118121513,102.00110562268996,147.22879803258527,83.48609495472058,117.19202076441726,104.76601173013138
2020-05-17,147.59514109519765,97.85713476955944,150.79285259809123,80.59169257054602,112.84478848165953,102.62963261925715
2020-05-24,152.32393755655278,102.5558798771517,151.308910157456,84.25548849372171,117.27144036956874,111.51241439222312
2020-05-31,156.90378890840236,103.34551376136281,147.81461538461537,84.18149475197515,122.24353287090695,112.09100462614951
2020-06-07,164.6151995483202,111.03747190989395,143.30228175519633,86.98461515095323,134.4233601057248,132.575549743646
2020-06-14,156.74916886061962,109.57667846957277,149.9893433992252,83.85966575181128,123.17061674748282,124.75839596786413
2020-06-21,159.65756843616947,108.23755325090936,153.11611187709278,84.05842938761599,124.89500745986292,122.10516435815626
2020-06-28,155.08648744347553,107.463037704754,156.84193129062209,84.05214468839365,119.31754601976859,116.21633076906777
2020-07-05,161.3207657567933,107.84736246031956,159.35569243075696,83.82774592591308,125.4209327953578,115.9666622021152
2020-07-12,164.15701434324922,110.10631606466839,164.68762151911372,81.56735071542978,125.47245096876975,114.26241741597758
2020-07-19,166.2026345554919,106.7513666270951,158.04991611223608,83.68509446885751,126.7611703687664,114.4405404699491
2020-07-26,165.73361537734627,108.0482831493783,157.66361845916202,83.66708974283635,124.22545637679758,115.4303256759649
2020-08-02,168.5935829408587,108.68205945281586,163.35888878133773,82.87230569233598,125.47749131740113,113.07513536810943
2020-08-09,172.72502608772902,110.19427202603886,162.62966622666414,85.77922979877093,129.41865850620462,116.3121710172951
2020-08-16,173.8367477545301,111.4164616013853,161.4622433566434,85.70320812859217,135.6465897217611,120.03739697719267
2020-08-23,175.08967597864057,111.79822394253934,168.5137570942111,83.40537826415252,134.22559068857998,114.91248069151854
2020-08-30,180.80289177741707,114.77274658665242,170.49469320066333,82.0377688782119,142.98478717045649,120.68372917202548
2020-09-06,176.6255709698847,114.30156983663456,166.2342299107143,81.79230705646764,138.3270661320016,122.14316057774002
2020-09-13,172.19364550359288,112.93972450595429,163.03667547169815,81.90658021456106,133.4638132966588,118.29492772187926
2020-09-20,171.08553516115,112.0723269836086,160.7189557704949,84.541357981347,132.836377329235,120.52468864906108
2020-09-27,170.00267892319116,111.0019731971217,168.04015550588008,81.38337441955265,130.82532116808306,113.59636020168202
2020-10-04,172.57761610565097,112.82513572668904,167.84421092854413,83.63941801139025,134.79367817243636,116.18507512892005
2020-10-11,179.2118454458872,112.32668370917133,168.45254077965166,85.69452967307728,142.37365816853625,118.67748102146409
2020-10-18,179.55562590857207,111.48549414729465,169.3162458471761,85.23085980572382,141.4059899197088,116.51553270465207
2020-10-25,178.60625025873819,111.73417185993124,167.97025764151812,86.21007972242948,143.80283455307395,121.41582502207523
2020-11-01,168.53378846925523,110.63599698173552,167.0459292466621,85.73164754158454,136.18052470561543,119.64785772406645
2020-11-08,180.87659047695027,110.74084490289566,172.92774086071265,85.06750703367715,144.34545759081198,119.61992916751937
2020-11-15,184.77868306954517,111.68483479021005,161.8507929284089,88.88528672304548,148.78522788362784,130.81331362851378
2020-11-22,183.35567027627135,115.09901217257999,161.82499473129613,91.43938654547351,144.5721396421654,138.29466833633032
2020-11-29,187.5206219833016,118.55869653591964,161.57962038303694,92.73459007286611,149.15674555544734,147.03341186561698
