Date,US - SPX,SPX,SPX resampleW ma50,SPX resampleW ma100,SPX resampleW ma200
2017-07-02,2423.409912109375,2423.409912109375,2410.34318359375,2383.339189453125,2293.9706896972657
2017-07-09,2425.179931640625,2425.179931640625,2414.29478515625,2387.835087890625,2299.6265893554687
2017-07-16,2459.27001953125,2459.27001953125,2419.5489892578125,2392.3622900390624,2306.588039550781
2017-07-23,2472.5400390625,2472.5400390625,2426.645595703125,2397.4843896484376,2314.2735900878906
2017-07-30,2472.10009765625,2472.10009765625,2435.1861962890625,2402.1612890625,2322.2623901367188
2017-08-06,2476.830078125,2476.830078125,2443.7648046875,2407.4996899414064,2330.7743908691405
2017-08-13,2441.320068359375,2441.320068359375,2448.23919921875,2411.969689941406,2338.7148901367186
2017-08-20,2425.550048828125,2425.550048828125,2449.893002929688,2417.125393066406,2346.8017431640624
2017-08-27,2443.050048828125,2443.050048828125,2450.5940087890626,2421.085695800781,2355.1221447753906
2017-09-03,2476.550048828125,2476.550048828125,2452.6456103515625,2426.279797363281,2362.4048962402344
2017-09-10,2461.429931640625,2461.429931640625,2454.89521484375,2431.1282006835936,2367.933797607422
2017-09-17,2500.22998046875,2500.22998046875,2462.18322265625,2437.8617041015623,2375.1908996582038
2017-09-24,2502.219970703125,2502.219970703125,2469.230424804688,2443.6783056640625,2382.8048999023435
2017-10-01,2519.360107421875,2519.360107421875,2473.3036279296875,2449.245510253906,2389.0759509277345
2017-10-08,2549.330078125,2549.330078125,2479.903837890625,2456.39431640625,2396.0568017578125
2017-10-15,2553.169921875,2553.169921875,2487.628427734375,2464.9722143554686,2403.2867016601563
2017-10-22,2575.2099609375,2575.2099609375,2497.04203125,2472.5280151367188,2410.936201171875
2017-10-29,2581.070068359375,2581.070068359375,2508.298818359375,2479.178310546875,2418.2971508789065
2017-11-05,2587.840087890625,2587.840087890625,2522.412822265625,2486.3975146484377,2426.0257543945318
2017-11-12,2582.300048828125,2582.300048828125,2536.0176171875,2493.91111328125,2433.566053466797
2017-11-19,2578.85009765625,2578.85009765625,2547.344619140625,2501.1199169921874,2440.942204589844
2017-11-26,2602.419921875,2602.419921875,2555.386411132813,2507.880017089844,2446.9046533203127
2017-12-03,2642.219970703125,2642.219970703125,2567.8812109375,2518.0119189453126,2454.234302978516
2017-12-10,2651.5,2651.5,2581.360009765625,2526.8727172851563,2461.115552978516
2017-12-17,2675.81005859375,2675.81005859375,2594.1980078125,2536.3118212890627,2468.2174548339844
2017-12-24,2683.340087890625,2683.340087890625,2607.5564111328126,2546.7823193359377,2476.090654296875
2017-12-31,2673.610107421875,2673.610107421875,2617.4132177734373,2554.976823730469,2482.1842065429687
2018-01-07,2743.14990234375,2743.14990234375,2629.50501953125,2565.5430224609377,2489.3433068847658
2018-01-14,2786.239990234375,2786.239990234375,2648.5914208984377,2581.3868188476563,2499.592307128906
2018-01-21,2810.300048828125,2810.300048828125,2665.5740185546874,2595.47421875,2508.27995727539
2018-01-28,2872.8701171875,2872.8701171875,2691.2736181640626,2614.728518066406,2520.504157714844
2018-02-04,2762.1298828125,2762.1298828125,2715.1488134765623,2632.187014160156,2532.4073083496096
2018-02-11,2619.550048828125,2619.550048828125,2719.1348095703124,2639.504208984375,2539.265057373047
2018-02-18,2732.219970703125,2732.219970703125,2725.057001953125,2649.170407714844,2546.9670068359374
2018-02-25,2747.300048828125,2747.300048828125,2730.8792041015627,2657.5259057617186,2553.3857080078124
2018-03-04,2691.25,2691.25,2736.113002929688,2666.563803710937,2561.479060058594
2018-03-11,2786.570068359375,2786.570068359375,2741.9584033203123,2676.0307080078123,2570.5014611816405
2018-03-18,2752.010009765625,2752.010009765625,2748.8485986328124,2685.8465087890627,2579.1872619628907
2018-03-25,2588.260009765625,2588.260009765625,2742.03599609375,2691.256608886719,2585.217459716797
2018-04-01,2640.8701171875,2640.8701171875,2729.721201171875,2693.3540087890624,2589.126160888672
2018-04-08,2604.469970703125,2604.469970703125,2709.5283984375,2694.951208496094,2593.6977111816404
2018-04-15,2656.300048828125,2656.300048828125,2689.940795898437,2698.313605957031,2599.02596069336
2018-04-22,2670.139892578125,2670.139892578125,2686.8665966796875,2703.279802246094,2605.579909667969
2018-04-29,2669.909912109375,2669.909912109375,2688.1261962890626,2704.6475,2611.3297094726563
2018-05-06,2663.419921875,2663.419921875,2681.0601953125,2705.0965991210937,2615.984658203125
2018-05-13,2727.719970703125,2727.719970703125,2677.669189453125,2706.8801953125,2621.596008300781
2018-05-20,2712.969970703125,2712.969970703125,2677.490380859375,2708.66369140625,2627.7230053710937
2018-05-27,2721.330078125,2721.330078125,2673.6527783203123,2710.861188964844,2634.0279565429687
2018-06-03,2734.6201171875,2734.6201171875,2672.851987304688,2710.1196923828124,2639.246856689453
2018-06-10,2779.030029296875,2779.030029296875,2687.0379931640623,2709.996496582032,2647.31120727539
2018-06-17,2779.659912109375,2779.659912109375,2702.2759912109377,2708.2328955078124,2655.761356201172
2018-06-24,2754.8798828125,2754.8798828125,2714.8283935546874,2704.0596948242187,2663.1569555664064
2018-07-01,2718.3701171875,2718.3701171875,2717.471201171875,2702.2840991210937,2668.981705322265
2018-07-08,2759.820068359375,2759.820068359375,2723.91060546875,2706.2656005859376,2673.631655273437
2018-07-15,2801.31005859375,2801.31005859375,2737.435810546875,2710.369404296875,2680.8670056152346
2018-07-22,2801.830078125,2801.830078125,2751.3244189453126,2713.903903808594,2688.0158044433592
2018-07-29,2818.820068359375,2818.820068359375,2761.622021484375,2719.882902832031,2694.9918041992187
2018-08-05,2840.35009765625,2840.35009765625,2771.141630859375,2722.874404296875,2701.609206542969
2018-08-12,2833.280029296875,2833.280029296875,2784.845224609375,2728.6217041015625,2708.7128564453124
2018-08-19,2850.1298828125,2850.1298828125,2792.806611328125,2738.182001953125,2715.334705810547
2018-08-26,2874.68994140625,2874.68994140625,2800.956611328125,2750.448103027344,2722.25810546875
2018-09-02,2901.52001953125,2901.52001953125,2814.5140087890627,2763.762302246094,2730.187803955078
2018-09-09,2871.679931640625,2871.679931640625,2827.3222119140623,2772.0676025390626,2736.3068041992187
2018-09-16,2904.97998046875,2904.97998046875,2844.359799804688,2782.9310009765627,2743.487352294922
2018-09-23,2929.669921875,2929.669921875,2857.3865966796875,2795.7548022460937,2750.3703515625
2018-09-30,2913.97998046875,2913.97998046875,2868.1761962890623,2808.7099072265623,2757.0055017089844
2018-10-07,2885.570068359375,2885.570068359375,2877.1360009765626,2818.41541015625,2762.9975524902343
2018-10-14,2767.1298828125,2767.1298828125,2876.4891943359376,2822.7448120117188,2766.1759008789063
2018-10-21,2767.780029296875,2767.780029296875,2869.4091943359376,2825.847109375,2768.2382495117185
2018-10-28,2658.68994140625,2658.68994140625,2856.663193359375,2823.9373046875,2767.0331994628905
2018-11-04,2723.06005859375,2723.06005859375,2840.8653955078125,2819.98900390625,2764.6606994628905
2018-11-11,2781.010009765625,2781.010009765625,2829.0927978515624,2820.2858032226563,2763.0293493652343
2018-11-18,2736.27001953125,2736.27001953125,2812.6903955078124,2820.0063037109376,2760.6921997070312
2018-11-25,2632.56005859375,2632.56005859375,2793.8302001953125,2817.411301269531,2760.7340502929687
2018-12-02,2760.169921875,2760.169921875,2775.0419970703124,2814.900498046875,2761.8793505859376
2018-12-09,2633.080078125,2633.080078125,2758.0197998046874,2811.0192993164064,2761.707801513672
2018-12-16,2599.949951171875,2599.949951171875,2729.51080078125,2802.28669921875,2759.2747009277346
2018-12-23,2416.6201171875,2416.6201171875,2692.4201953125,2785.905495605469,2753.6597998046877
2018-12-30,2485.739990234375,2485.739990234375,2667.1633984375,2770.525895996094,2747.204749755859
2019-01-06,2531.93994140625,2531.93994140625,2645.064599609375,2756.4628955078124,2742.5422998046874
2019-01-13,2596.260009765625,2596.260009765625,2635.05779296875,2743.7716943359374,2740.9768481445312
2019-01-20,2670.7099609375,2670.7099609375,2625.4491943359376,2731.79349609375,2741.120799560547
2019-01-27,2664.760009765625,2664.760009765625,2613.87939453125,2721.4860961914064,2741.327548828125
2019-02-03,2706.530029296875,2706.530029296875,2609.0610009765624,2710.875698242188,2741.471650390625
2019-02-10,2707.8798828125,2707.8798828125,2615.452006835937,2702.3258032226563,2742.628402099609
2019-02-17,2775.60009765625,2775.60009765625,2615.74380859375,2693.999904785156,2744.877353515625
2019-02-24,2792.669921875,2792.669921875,2625.047802734375,2688.7710009765624,2747.5301538085937
2019-03-03,2803.68994140625,2803.68994140625,2642.7735986328125,2682.585498046875,2749.629853515625
2019-03-10,2743.070068359375,2743.070068359375,2673.9265966796875,2679.400695800781,2750.859304199219
2019-03-17,2822.47998046875,2822.47998046875,2705.0775927734376,2680.5093969726563,2752.959403076172
2019-03-24,2800.7099609375,2800.7099609375,2734.206396484375,2685.7024951171875,2755.388200683594
2019-03-31,2834.39990234375,2834.39990234375,2755.6087939453123,2692.07599609375,2756.2953491210938
2019-04-07,2892.739990234375,2892.739990234375,2778.7959912109377,2697.500192871093,2758.824548339844
2019-04-14,2907.409912109375,2907.409912109375,2801.278984375,2705.467392578125,2762.5536474609376
2019-04-21,2905.030029296875,2905.030029296875,2815.6271826171874,2714.4603955078123,2766.339147949219
2019-04-28,2939.8798828125,2939.8798828125,2835.896376953125,2726.1121923828123,2770.575595703125
2019-05-05,2945.639892578125,2945.639892578125,2852.197978515625,2737.073391113281,2774.046345214844
2019-05-12,2881.39990234375,2881.39990234375,2861.968178710937,2749.793388671875,2776.0400439453124
2019-05-19,2859.530029296875,2859.530029296875,2868.499384765625,2767.293291015625,2776.599393310547
2019-05-26,2826.06005859375,2826.06005859375,2873.936787109375,2786.3826904296875,2776.6962939453124
2019-06-02,2752.06005859375,2752.06005859375,2870.2189892578126,2797.2504931640624,2775.4954943847656
2019-06-09,2873.340087890625,2873.340087890625,2870.4773876953127,2808.8086938476563,2774.9179943847657
2019-06-16,2886.97998046875,2886.97998046875,2873.9421923828127,2821.4580932617187,2775.3065942382814
2019-06-23,2950.4599609375,2950.4599609375,2878.0263916015624,2835.5468896484376,2775.944543457031
2019-06-30,2941.760009765625,2941.760009765625,2880.7137890625,2846.4362866210936,2777.1437438964845
2019-07-07,2990.409912109375,2990.409912109375,2885.706591796875,2857.1185864257814,2778.8271948242186
2019-07-14,3013.77001953125,3013.77001953125,2891.380390625,2868.7533837890624,2780.67859375
2019-07-21,2976.610107421875,2976.610107421875,2899.687998046875,2879.075588378906,2782.6804943847656
2019-07-28,3025.860107421875,3025.860107421875,2915.4926025390623,2889.841291503906,2785.275694580078
2019-08-04,2932.050048828125,2932.050048828125,2927.5611962890625,2900.459990234375,2790.21484375
2019-08-11,2918.64990234375,2918.64990234375,2936.45439453125,2904.058391113281,2792.99314453125
2019-08-18,2888.679931640625,2888.679931640625,2944.783999023437,2906.950993652344,2797.9111450195314
2019-08-25,2847.110107421875,2847.110107421875,2946.811596679688,2910.24109375,2802.5238439941404
2019-09-01,2926.4599609375,2926.4599609375,2945.0411962890626,2910.9112939453125,2805.539443359375
2019-09-08,2978.7099609375,2978.7099609375,2946.4769970703123,2913.0036938476565,2810.08209350586
2019-09-15,3007.389892578125,3007.389892578125,2949.9943896484374,2917.2188916015625,2818.5178430175783
2019-09-22,2992.070068359375,2992.070068359375,2951.399995117188,2920.4897924804686,2824.992592773437
2019-09-29,2961.7900390625,2961.7900390625,2948.820400390625,2923.282297363281,2832.8879443359374
2019-10-06,2952.010009765625,2952.010009765625,2942.3583984375,2927.1764990234374,2841.2558447265624
2019-10-13,2970.27001953125,2970.27001953125,2935.6723974609376,2930.858996582031,2853.5050939941407
2019-10-20,2986.199951171875,2986.199951171875,2944.7731884765626,2939.315893554688,2865.9867419433594
2019-10-27,3022.550048828125,3022.550048828125,2957.2571875,2950.568693847656,2876.998894042969
2019-11-03,3066.909912109375,3066.909912109375,2970.6037890625,2959.1529907226563,2887.93049194336
2019-11-10,3093.080078125,3093.080078125,2990.618994140625,2968.107294921875,2898.7231433105467
2019-11-17,3120.4599609375,3120.4599609375,3005.9141943359373,2976.195595703125,2909.2953918457038
2019-11-24,3110.2900390625,3110.2900390625,3017.69,2983.842194824219,2919.077341308593
2019-12-01,3140.97998046875,3140.97998046875,3028.721796875,2990.139294433594,2927.1547399902342
2019-12-08,3145.909912109375,3145.909912109375,3042.12638671875,2995.8065942382814,2935.532540283203
2019-12-15,3168.800048828125,3168.800048828125,3063.5355859375,3003.463591308593,2944.417091064453
2019-12-22,3221.219970703125,3221.219970703125,3090.741787109375,3013.0399926757814,2955.196041259765
