Date,US - SPX,SPX,SPX resampleM ma50,SPX resampleM ma100,SPX resampleM ma200
1990-12-31,330.2200012207031,330.2200012207031,319.46240173339845,318.00400115966795,334.28655044555666
1991-01-31,343.92999267578125,343.92999267578125,325.4662023925781,318.0041015625,332.57150039672854
1991-02-28,367.0700073242188,367.0700073242188,340.2756005859375,327.3791015625,334.8344004821777
1991-03-31,375.2200012207031,375.2200012207031,360.11839965820315,340.6649008178711,336.00550048828126
1991-04-30,375.3399963378906,375.3399963378906,374.5708001708985,354.3681002807617,338.2498503112793
1991-05-31,389.8299865722656,389.8299865722656,377.9903991699219,365.5831997680664,341.3233505249024
1991-06-30,371.1600036621094,371.1600036621094,378.3726000976562,375.2054995727539,347.00690048217774
1991-07-31,387.80999755859375,387.80999755859375,379.5271990966797,378.016399230957,354.82705032348633
1991-08-31,395.4299926757813,395.4299926757813,383.3669982910157,381.56239929199216,363.6092498779297
1991-09-30,387.8599853515625,387.8599853515625,387.42639892578126,382.79999908447263,370.1132495117188
1991-10-31,392.4500122070313,392.4500122070313,388.0648010253906,384.5643997192383,377.4335995483398
1991-11-30,375.2200012207031,375.2200012207031,386.5078002929688,386.59949981689454,381.3591496276856
1991-12-31,417.0899963378906,417.0899963378906,387.5715997314453,387.5640997314453,383.2557495117188
1992-01-31,408.7799987792969,408.7799987792969,399.04339843750006,393.3955993652344,387.61769943237306
1992-02-29,412.7000122070313,412.7000122070313,411.69859924316415,398.449599609375,390.8584994506836
1992-03-31,403.6900024414063,403.6900024414063,410.44960021972656,402.7105993652344,393.85539947509767
1992-04-30,414.9500122070313,414.9500122070313,408.1505999755859,407.69579956054696,397.13059967041016
1992-05-31,415.3500061035156,415.3500061035156,410.3460003662109,411.34110015869146,400.0391000366211
1992-06-30,408.1400146484375,408.1400146484375,411.27100158691405,409.83420104980473,402.1611003112793
1992-07-31,424.2099914550781,424.2099914550781,411.9092010498047,410.69350067138674,405.4112002563477
1992-08-31,414.0299987792969,414.0299987792969,414.8506005859375,413.3705010986328,408.207550201416
1992-09-30,417.7999877929688,417.7999877929688,417.9703997802735,414.7898007202148,412.2959501647949
1992-10-31,418.6799926757813,418.6799926757813,415.1234002685547,414.4992007446289,412.717000579834
1992-11-30,431.3500061035156,431.3500061035156,417.45399963378907,417.5539996337891,413.6453002929687
1992-12-31,435.7099914550781,435.7099914550781,427.638798828125,421.49969970703125,416.5548501586914
1993-01-31,438.7799987792969,438.7799987792969,434.1033996582031,425.2505993652344,419.5299002075195
1993-02-28,443.3800048828125,443.3800048828125,438.332998046875,429.786298828125,422.2035498046875
1993-03-31,451.6700134277344,451.6700134277344,444.9283978271485,438.13349853515626,426.51984954833983
1993-04-30,440.1900024414063,440.1900024414063,445.7809997558594,441.81269927978514,430.0640495300293
1993-05-31,450.1900024414063,450.1900024414063,445.17040039062505,443.55839904785154,432.77819931030274
1993-06-30,450.5299987792969,450.5299987792969,445.42019897460943,445.8204989624023,436.1846992492676
1993-07-31,448.1300048828125,448.1300048828125,447.9927984619141,446.7171990966797,439.7206489562988
1993-08-31,463.55999755859375,463.55999755859375,450.404599609375,447.909799194336,443.70874908447263
1993-09-30,458.9299926757813,458.9299926757813,455.3849987792969,451.3059985351563,446.8242486572266
1993-10-31,467.8299865722656,467.8299865722656,461.28339721679686,454.78559814453126,449.7745983886719
1993-11-30,461.7900085449219,461.7900085449219,462.5897979736328,458.1448983764648,452.0342485046387
1993-12-31,466.4500122070313,466.4500122070313,464.57599975585936,462.03209899902345,454.2849491882324
1994-01-31,481.6099853515625,481.6099853515625,468.3104010009766,465.31729919433593,456.9505990600586
1994-02-28,467.1400146484375,467.1400146484375,471.44500061035154,467.617099609375,459.8445991516113
1994-03-31,445.7699890136719,445.7699890136719,468.6150006103516,467.54120056152345,461.6395993041992
1994-04-30,450.9100036621094,450.9100036621094,458.3086016845703,464.5234008789063,461.6338996887207
1994-05-31,456.5,456.5,451.4390008544922,461.26850067138673,461.90189987182623
1994-06-30,444.2699890136719,444.2699890136719,452.3590002441407,456.87910064697263,461.4324998474122
1994-07-31,458.260009765625,458.260009765625,453.6165997314454,453.4414004516602,460.6339001464845
1994-08-31,475.489990234375,475.489990234375,456.72820068359374,454.4482006835938,460.5817506408692
1994-09-30,462.7099914550781,462.7099914550781,464.1899993896485,458.4146997070313,460.93675033569343
1994-10-31,472.3500061035156,472.3500061035156,466.2019982910156,460.5056997680665,460.3843501281739
1994-11-30,453.6900024414063,453.6900024414063,462.3294000244141,462.4845001220703,458.9806504821778
1994-12-31,459.2699890136719,459.2699890136719,459.37859985351565,462.4971994018555,457.7053999328614
1995-01-31,470.4200134277344,470.4200134277344,459.2853991699219,461.9654992675781,458.8262998962403
1995-02-28,487.3900146484375,487.3900146484375,470.47039916992185,465.3730001831055,462.096199798584
1995-03-31,500.7099914550781,500.7099914550781,484.8126025390625,471.8139004516602,466.2873503112793
1995-04-30,514.7100219726562,514.7100219726562,497.4786022949218,481.2293005371094,471.88415023803714
1995-05-31,533.4000244140625,533.4000244140625,513.4984027099609,496.0261022949219,479.25410064697263
1995-06-30,544.75,544.75,529.2817980957032,511.55200042724607,486.9501499938965
1995-07-31,562.0599975585938,562.0599975585938,544.4475988769532,526.2265997314453,496.5075
1995-08-31,561.8800048828125,561.8800048828125,556.5509997558594,540.1458993530273,507.196549987793
