Date,US - SPX,Magnificent 7,Ex Magnificent 7
2018-07-15,136.1749907578229,,
2018-07-22,136.20026952146588,,
2018-07-29,137.02617301474177,,
2018-08-05,138.07277316938135,,
2018-08-12,137.72908879551437,,
2018-08-19,138.54818007736728,,
2018-08-26,139.74207353509266,,
2018-09-02,141.04631532349993,,
2018-09-09,139.59575340506726,,
2018-09-16,141.21450811145678,,
2018-09-23,142.4147153261109,,
2018-09-30,141.65200874194238,,
2018-10-07,140.27096935750995,,
2018-10-14,134.51345204066675,,
2018-10-21,134.54505642920256,,
2018-10-28,129.2420584034384,,
2018-11-04,132.3711658316565,,
2018-11-11,135.18818140657925,,
2018-11-18,133.01331763597275,,
2018-11-25,127.971853936218,,
2018-12-02,134.17512011863218,,
2018-12-09,127.99713269986097,,
2018-12-16,126.38663809652098,,
2018-12-23,117.47475832374501,,
2018-12-30,120.83475699453304,,
2019-01-06,123.08059119076624,,
2019-01-13,126.20726568633327,,
2019-01-20,129.82636575047962,,
2019-01-27,129.5371315961403,,
2019-02-03,131.56762158284226,,
2019-02-10,131.6332395566366,,
2019-02-17,134.9251991889433,,
2019-02-24,135.7549835064968,,
2019-03-03,136.290679672373,,
2019-03-10,133.34387604148802,,
2019-03-17,137.20408566533882,,
2019-03-24,136.14581930193822,,
2019-03-31,137.78352714707788,,
2019-04-07,140.61950772871498,,
2019-04-14,141.33262995865795,,
2019-04-21,141.2169410441079,,
2019-04-28,142.91103358693195,,
2019-05-05,143.1910344651613,,
2019-05-12,140.068252661836,,
2019-05-19,139.00513230109738,,
2019-05-26,137.37811749165832,,
2019-06-02,133.78089008544342,,
2019-06-09,139.67645556129833,,
2019-06-16,140.3395068504856,,
2019-06-23,143.42534368140687,,
2019-06-30,143.00242877886362,,
2019-07-07,145.36735799535845,,
2019-07-14,146.5029204092786,,
2019-07-21,144.69653318965186,,
2019-07-28,147.09063386203135,,
2019-08-04,142.5304161086251,,
2019-08-11,141.87901916023472,,
2019-08-18,140.42214348487337,,
2019-08-25,138.40138522877578,,
2019-09-01,142.2586753334453,,
2019-09-08,144.79860954932,,
2019-09-15,146.19277490210413,,
2019-09-22,145.44806015158952,,
2019-09-29,143.97611216175562,,
2019-10-06,143.50069338580556,,
2019-10-13,144.38833402859822,,
2019-10-20,145.16270682152776,,
2019-10-27,146.92972800406358,,
2019-11-03,149.086113354486,,
2019-11-10,150.35827603579142,,
2019-11-17,151.68924447946813,,
2019-11-24,151.19487256476793,,
2019-12-01,152.68674686641242,,
2019-12-08,152.92639666652624,,
2019-12-15,154.03911324945452,,
2019-12-22,156.58730756837875,,
2019-12-29,157.50120014787484,,
2020-01-05,157.24988413899996,,
2020-01-12,158.73252516453448,,
2020-01-19,161.8567667274504,,
2020-01-26,160.1966877698849,,
2020-02-02,156.79633802098135,,
2020-02-09,161.76391177592808,,
2020-02-16,164.313565854443,,
2020-02-23,162.25196993369963,,
2020-03-01,143.6081221973061,,
2020-03-08,144.49042225623052,,
2020-03-15,131.7858853115548,,
2020-03-22,112.04487989323579,,
2020-03-29,123.54385717142502,,
2020-04-05,120.97621125925626,,
2020-04-12,135.61644876095485,,
2020-04-19,139.735759778164,,
2020-04-26,137.89728158347125,,
2020-05-03,137.6041547368902,,
2020-05-10,142.4210409510037,,
2020-05-17,139.20783712880717,,
2020-05-24,143.667913000702,,
2020-05-31,147.98750778093398,,
2020-06-07,155.26070653550983,,
2020-06-14,147.84167423743878,,
2020-06-21,150.5847998675535,,
2020-06-28,146.2734770583352,,
2020-07-05,152.15348363318734,,
2020-07-12,154.82855835685663,,
2020-07-19,156.7579332889867,,
2020-07-26,156.31556679319894,,
2020-08-02,159.01301262929405,,
2020-08-09,162.90968063901866,,
2020-08-16,163.9582271397791,,
2020-08-23,165.13995593424912,,
2020-08-30,170.52851011358234,,
2020-09-06,166.5885715065609,,
2020-09-13,162.40849651289545,,
2020-09-20,161.3633561178465,,
2020-09-27,160.3420347268499,,
2020-10-04,162.77064743898237,,
2020-10-11,169.02787725439396,,
2020-10-18,169.3521219029806,,
2020-10-25,168.45669587570444,,
2020-11-01,158.95661606364553,,
2020-11-08,170.59802077961842,,
2020-11-15,174.27837140675132,,
2020-11-22,172.93622334084378,,
2020-11-29,176.86449573910417,,
2020-12-06,179.81859816794235,,
2020-12-13,178.08511585209905,,
2020-12-20,180.318797253041,,
2020-12-27,180.01012337342135,,
2021-01-03,182.58700256170007,,
2021-01-10,185.92220905537533,,
2021-01-17,183.17908342526061,,
2021-01-24,186.73839268601105,,
2021-01-31,180.5535930558168,,
2021-02-07,188.9434010855627,,
2021-02-14,191.27673778148585,,
2021-02-21,189.9097856705014,,
2021-02-28,185.2644983500563,,
2021-03-07,186.76123851700294,,
2021-03-14,191.69041940791914,,
2021-03-21,190.2204177642061,,
2021-03-28,193.20708588667637,,
2021-04-04,195.41063452663735,,
2021-04-11,200.70583529995386,,
2021-04-18,203.460650874758,,
2021-04-25,203.20299737302614,,
2021-05-02,203.2516085541912,,
2021-05-09,205.75169014644476,,
2021-05-16,202.8957832529971,,
2021-05-23,202.02125671059198,,
2021-05-30,204.36674620180645,,
2021-06-06,205.6199557443617,,
2021-06-13,206.47307247943723,,
2021-06-20,202.53606525956127,,
2021-06-27,208.08989270767006,,
2021-07-04,211.57238063646707,,
2021-07-11,212.40897716544356,,
2021-07-18,210.3483662857248,,
2021-07-25,214.46232485110156,,
2021-08-01,213.65876873432316,,
2021-08-08,215.6644784118765,,
2021-08-15,217.19475744551568,,
2021-08-22,215.91482124769095,,
2021-08-29,219.20580770693726,,
2021-09-05,220.47261793641027,,
2021-09-12,216.73684391668928,,
2021-09-19,215.49289138617226,,
2021-09-26,216.5861445078919,,
2021-10-03,211.8008626823142,,
2021-10-10,213.46821670190462,,
2021-10-17,217.35858282266474,,
2021-10-24,220.9329525299236,,
2021-10-31,223.87295581734966,,
2021-11-07,228.35247141452487,,
2021-11-14,227.63887446601578,,
2021-11-21,228.37338276736,,
2021-11-28,223.34991090125916,,
2021-12-05,220.61845147990545,,
2021-12-12,229.05685882285223,,
2021-12-19,224.61477478461126,,
2021-12-26,229.72623573693232,,
2022-01-02,231.68964799024928,,
2022-01-09,227.35594220064098,,
2022-01-16,226.66665084271446,,
2022-01-23,213.78905524477975,,
2022-01-30,215.43746799358416,,
2022-02-06,218.77606872500678,,
2022-02-13,214.7953161892679,,
2022-02-20,211.40371312994412,,
2022-02-27,213.14301074822174,,
2022-03-06,210.4314895066428,,
2022-03-13,204.37647793241075,,
2022-03-20,216.9575405780529,,
2022-03-27,220.84351555207692,,
2022-04-03,220.9796173649678,,
2022-04-10,218.18058175573475,,
2022-04-17,213.52898067836094,,
2022-04-24,207.6562610334979,,
2022-05-01,200.85800633630603,,
2022-05-08,200.44042014966686,,
2022-05-15,195.6060405563939,,
2022-05-22,189.6497229720468,,
2022-05-29,202.13696936107036,,
2022-06-05,199.72098416279525,,
2022-06-12,189.62541738146425,,
2022-06-19,178.63831726509886,,
2022-06-26,190.15430133591738,,
2022-07-03,185.95381344391112,,
2022-07-10,189.55346191481294,,
2022-07-17,187.79276635716994,,
2022-07-24,192.57950794233832,,
2022-07-31,200.77827735313542,,
2022-08-07,201.50257920530925,,
2022-08-14,208.06314231647232,,
2022-08-21,205.5514063834219,,
2022-08-28,197.24764109377531,,
2022-09-04,190.76291427354116,,
2022-09-11,197.7191790454478,,
2022-09-18,188.28715013983427,,
2022-09-25,179.53227166482023,,
2022-10-02,174.30122910570736,,
2022-10-09,176.92816736677764,,
2022-10-16,174.17726822014362,,
2022-10-23,182.4256101172021,,
2022-10-30,189.63513724410444,,
2022-11-06,183.29089151553308,,
2022-11-13,194.10104028639773,,
2022-11-20,192.7598653935506,,
2022-11-27,195.714454408919,,
2022-12-04,197.9301439762071,,
2022-12-11,191.25485325559026,,
2022-12-18,187.26777509495855,,
2022-12-25,186.9012448900997,,
2023-01-01,186.64263008327157,,
2023-01-08,189.34444333017447,,
2023-01-15,194.40049275787158,,
2023-01-22,193.11326963005774,,
2023-01-29,197.87473245158316,,
2023-02-05,201.0791777162358,,
2023-02-12,198.84209020958232,,
2023-02-19,198.28938725107687,,
2023-02-26,192.98833557143357,,
2023-03-05,196.66333374673408,,
2023-03-12,187.71645534767498,,
2023-03-19,190.39249137644055,,
2023-03-26,193.03451381994756,,
2023-04-02,199.75841572172948,,
2023-04-09,199.54987185565707,,
2023-04-16,201.13557428188435,,
2023-04-23,200.93529051886145,,
2023-04-30,202.68334669468294,,
2023-05-07,201.06799809400496,,
2023-05-14,200.47640381697462,,
2023-05-21,203.77709827089697,,
2023-05-28,204.43190132499885,,
2023-06-04,208.17106958246723,,
2023-06-11,208.97265561719644,,
2023-06-18,214.35537075816708,,
2023-06-25,211.37746119324072,,
2023-07-02,216.3382227367644,,
2023-07-09,213.83816488043914,,
2023-07-16,219.01378404696393,,
2023-07-23,220.51683797083922,,
2023-07-30,222.74761172056407,,
2023-08-06,217.6823171487928,,
2023-08-13,217.00273378554235,,
2023-08-20,212.41676254992706,,
2023-08-27,214.1667650718694,,
2023-09-03,219.516914519208,,
2023-09-10,216.6838653247164,,
2023-09-17,216.33530321758312,,
2023-09-24,210.0032221522672,,
2023-10-01,208.4471659004907,,
2023-10-08,209.4412740496876,,
2023-10-15,210.3784871787416,,
2023-10-22,205.341414625723,,
2023-10-29,200.1502246902313,,
2023-11-05,211.86404772345747,,
2023-11-12,214.63004292049237,,
2023-11-19,219.43184495216914,,
2023-11-26,221.63489513763577,,
2023-12-03,223.3503856198252,,
2023-12-10,223.82386991761854,,
2023-12-17,229.40539719405723,,
2023-12-24,231.12817460623577,,
2023-12-31,231.8670740543161,,
2024-01-07,228.338396009041,,
2024-01-14,232.54763059062702,,
2024-01-21,235.26888356281032,,
2024-01-28,237.75583918671214,,
2024-02-04,241.04388239084886,,
2024-02-11,244.34944271007333,,
2024-02-18,243.3266615594861,,
2024-02-25,247.37256921841742,,
2024-03-03,249.71953033718668,,
2024-03-10,249.06861997532653,,
2024-03-17,248.74778143245143,,
2024-03-24,254.43968077550022,,
2024-03-31,255.4201645018511,,
2024-04-07,252.98910698910345,,
2024-04-14,249.05501928840872,,
2024-04-21,241.46291646911453,,
2024-04-28,247.91507759571664,,
2024-05-05,249.26793056528896,,
2024-05-12,253.880652192102,,
2024-05-19,257.7982196866976,,
2024-05-26,257.86871539375824,,
2024-06-02,256.5459833172028,,
2024-06-09,259.9235109710428,,
2024-06-16,264.03649636335905,,
2024-06-23,265.6416385148667,,
2024-06-30,265.4403815787834,,
2024-07-07,270.6276788220333,,
2024-07-14,272.96880090243997,,
2024-07-21,267.6045523136893,,
2024-07-28,265.37330384539837,,
2024-08-04,259.9025996182076,,
2024-08-11,259.7859375305971,,
2024-08-18,269.9986529860688,,
2024-08-25,273.9050408584336,,
2024-09-01,274.5753909455741,,
2024-09-08,262.9096806390187,,
2024-09-15,273.48747840772273,,
2024-09-22,277.2076816584768,,
2024-09-29,278.93921762819923,,
2024-10-06,279.5662971180429,,
2024-10-13,282.67546636648626,,
2024-10-20,285.0885320455801,,
2024-10-27,282.33957924506694,,
2024-11-03,278.48372516405976,,
2024-11-10,291.45028302127514,,
2024-11-17,285.3777780678836,,
2024-11-24,290.17666058037906,,
2024-12-01,293.2411113398991,,
2024-12-08,296.05521926360467,,
2024-12-15,294.1506246406232,,
2024-12-22,288.30562856001836,,
2024-12-29,290.24957735212666,,
2025-01-05,288.87049618177923,,
2025-01-12,283.25929899496145,,
2025-01-19,291.50473324080275,,
2025-01-26,296.5884943647939,,
2025-02-02,293.6372877192087,,
2025-02-09,292.93050298212273,,
2025-02-16,297.2393809907258,,
2025-02-23,292.30534610247156,,
2025-03-02,289.4552782473865,,
2025-03-09,280.49624705303614,,
2025-03-16,274.11553107062684,,
2025-03-23,275.50678877219383,,
2025-03-30,271.296082563053,,
2025-04-06,246.6570259237875,,
2025-04-13,260.7192579674094,,
2025-04-20,256.7982962350664,,
2025-04-27,268.58698238616097,,
2025-05-04,276.4357417981983,,
2025-05-11,275.1349179834667,,
2025-05-18,289.6438839336842,,
2025-05-25,282.0819257433351,,
2025-06-01,287.37423073339863,,
2025-06-08,291.68458036955656,,
2025-06-15,290.54758193197404,,
2025-06-22,290.10374380863146,,
2025-06-29,300.08021556970084,,
2025-07-06,305.24662519604396,,
2025-07-13,304.293841298023,,
2025-07-20,306.0944013472513,,
2025-07-27,310.55934308444824,,
2025-08-03,303.23702282624885,,
2025-08-10,310.59872098950336,,
2025-08-17,313.53238678407246,,
2025-08-24,314.36414118367514,,
2025-08-31,314.0408578401848,,
2025-09-07,315.07337072137636,,
2025-09-14,320.07011593220784,,
2025-09-21,323.9624046631605,,
2025-09-28,322.95811380072143,,
2025-10-05,326.46248625541403,,
2025-10-12,318.52523930266216,,
2025-10-19,323.94538600256703,,
2025-10-26,330.1520701586569,,
2025-11-02,332.51021089965695,,
2025-11-09,327.09490632912593,,
2025-11-16,327.35303454942385,,
2025-11-23,320.97915451436586,,
2025-11-30,332.942347210346,,
2025-12-07,333.978254329285,,
2025-12-14,331.8884719936815,,
2025-12-21,332.23311767264477,,
2025-12-28,336.8725659547273,,
2026-01-04,333.39833812897984,,
2026-01-11,338.6390886827687,,
2026-01-18,337.3620720041253,,
2026-01-25,336.17596393088337,,
2026-02-01,337.3144339960207,,
2026-02-08,336.9872816962169,,
2026-02-15,332.3142945474419,,
2026-02-22,335.8794309785908,,
2026-03-01,334.3904761961276,,
2026-03-08,327.64033422560647,,
2026-03-15,322.3985867628288,,
2026-03-22,316.28767707744265,,
2026-03-29,309.59732591031735,,
2026-04-05,319.99233329515806,,
2026-04-12,331.3770814183879,,
2026-04-19,346.4061965014428,,
2026-04-26,348.3030057399409,,
2026-05-03,346.88696772922526,,
