Date,US - SPX,EU - STOXX 600/SPX,UK - FTSE/SPX,JP - N225/SPX,CN - CSI300/SPX,TW - TAIEX/SPX,KR - KOSPI/SPX,AU - AS51/SPX,BR - IBOV/SPX,CL - IPSA/SPX,MX - ME/SPX,IN - NIFTY/SPX,VN - VN30/SPX,TR - XU100/SPX
2016-05-08,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2016-05-15,99.48812877215823,101.42669658728039,100.72453233985476,102.42093125298098,98.73502452469808,99.37023119072875,100.02024872420627,101.22954510656443,100.68258216870592,100.50697192951019,100.94274782398986,101.57313662468157,100.9148725179336,99.79625404049254
2016-05-22,99.76570265171857,102.1508753119702,100.73587618082188,104.15314176084145,98.56543767211724,100.04818880880435,98.76228966592568,101.39545163356809,96.36816666012238,98.65859425315074,100.1152526806729,100.44546720102507,101.69494484878203,97.66400488803284
2016-05-29,102.03778878465519,103.312740399305,100.32414805595144,102.43322484623792,95.87855141723708,101.81863820023355,97.6290835931584,100.62657842992249,92.95031595005442,96.6358168490222,99.98485774548232,103.36594752969415,98.55942363758805,97.57897029353796
2016-06-05,102.04118302240258,100.84210142098703,99.34236470358373,101.25790223263631,99.84580875019633,103.30393488913252,98.4522872044338,98.55032222640799,95.91843596285705,96.84535092194886,99.55684803606073,104.17542809709617,100.17723859644039,97.71328471588416
2016-06-12,101.89244182769022,98.51258721696865,97.98344657869801,101.15667881122347,99.19713833737174,104.99824126863504,100.17436480863708,97.6172237154686,93.7863155667864,96.95288830132094,98.07247582231314,103.68345018635571,101.6513274589797,96.28800387336852
2016-06-19,100.68444922855267,97.55641138424475,97.62408304363515,96.19347749242813,98.68573352329079,104.46090365704772,98.14898785133374,97.23063658222279,95.12601873954841,98.67139013838684,99.53190948061408,104.92935579798637,100.66071371202823,95.59797782184354
2016-06-26,99.04090827903245,98.01850881353212,101.18248533309801,93.72989830751146,99.25246582718934,105.06540182551902,98.33934299574244,98.37993638097262,97.82017724940631,100.01368434807382,100.24470997986575,105.60523729075501,101.82259541465233,97.10063647500324
2016-07-03,102.22688105748307,97.98973665025697,105.04171483408516,95.24507381725486,98.56680144959185,104.92803193329006,98.34668177311646,97.7124341657513,98.79612395800962,98.46896367880115,99.99274799804506,105.34660481746863,100.84701303062226,97.30236654241034
2016-07-10,103.53695001628877,95.32587211751593,103.91458104402356,90.58893999198085,98.49454006543117,102.44641930914263,95.9188793901263,96.75381886700244,99.24118389922056,97.11323945615963,97.72561879215274,103.94932661741143,102.30848590880089,96.15375611802479
2016-07-17,105.08473429705158,96.95452322028703,103.60506577671786,97.47216471412825,99.597325244674,104.54632374492805,97.11342860672049,98.01857029626709,102.26449221727214,97.43369984873091,98.32615154802184,105.10325286772199,102.37887037210682,100.5733820507517
2016-07-24,105.73077879360957,97.0493399338058,103.91754276902496,97.63642891956479,97.44435008935977,104.64231182070323,96.18893659541838,98.87802752804143,104.24349879288759,97.90630341782027,99.44886277114732,104.45859428995072,98.75035569675931,86.57830460810277
2016-07-31,105.6612681275735,97.55833693876241,103.89243690093359,97.35997355731455,96.86652802600372,104.37738515173831,96.53230064224401,100.05145593443443,104.87229088109717,97.34796695610467,97.67919799217108,105.71806991772685,99.56771396234502,91.06496483769008
2016-08-07,106.11189472641078,96.99912147437996,104.51337376879766,95.10450743605031,96.4906940674883,105.1801422173399,96.2057875013491,98.87592584521215,105.07003699191146,97.01507040821447,98.3764157671285,105.81322738738722,95.40505722576515,91.4719073590359
2016-08-14,106.16925259715559,98.28428598611598,106.34124545893108,98.94467726944856,99.1202112511163,105.79703212097895,97.7038551463405,98.4767942487449,106.17387614902931,97.88947969237101,100.76028525691434,105.62208782577885,99.39207663952138,94.02216496156701
2016-08-21,106.16050590757587,96.60253803872043,105.47242518905708,96.764979052979,101.25843648872616,104.46305476243242,97.98686530735485,98.58292762779246,107.64064766083938,97.59493243026284,100.63017678678963,105.56684273395138,101.4639011208623,93.93015226615488
2016-08-28,105.4395982931494,98.286723269346,105.86996722753186,96.33659563542385,100.19564180165239,106.31180427146667,97.75768655885905,98.79580391615391,105.84103687246782,98.14587288983037,99.37167594191895,105.13152903330543,102.51511067939192,93.33070055363667
2016-09-04,105.97140176678381,99.7054249150046,106.20981788549028,99.16315539912767,99.90455993919215,104.1082844338713,97.30577545197836,96.23792207527508,108.77692458466286,97.59770976085005,99.74634286346705,107.49708854951967,102.3703161416972,92.57816038577174
2016-09-11,103.43536024315085,100.71587804004811,106.95707679903454,101.83502604974295,102.47540498648114,108.76531102220206,99.67000621137512,96.23608731715862,108.4218124678006,98.84608821880757,99.35033796981658,110.84591681966236,104.81181081816449,95.05771827579981
2016-09-18,103.98709002859586,97.94894023591034,105.3429476263543,98.62904251734172,99.49513966020704,105.08856215031605,97.26769286259174,96.3932119329435,106.13593521642277,97.2533187971494,97.68252784190746,109.17780487385373,101.20239954881937,93.2845428906302
2016-09-25,105.2281349078957,98.94840725747406,107.19008688265343,98.85076796728701,99.44301587487865,108.30909442128302,98.75075588293882,97.3474020402044,107.8558621350903,97.1914822376746,100.43090378990614,108.52549017571731,103.90989334071324,96.71475390325283
