Date,US - SPX,Basic Materials,Communication Services,Consumer Cyclical,Consumer Defensive,Energy,Financial Services,Healthcare,Industrials,Real Estate,Technology,Utilities
2025-09-12,103.77033437445147,62.588776167522234,89.63179295750687,124.40474612960466,101.81828703149951,59.99322062416882,100.94311846155877,108.05343363339747,93.28637013441676,90.41036066756486,96.76297274018026,116.71871487971733
2025-09-15,104.2587418254066,62.23087568883702,91.00703936040958,131.54761640636917,101.52139851048254,60.021351067944714,100.32955468799479,106.8678887026981,93.10275118790325,92.15942309100534,97.39423552838119,118.09752447588467
2025-09-16,104.1244638287829,59.60529608343905,91.59568364699706,134.65714683023512,100.28175360033755,60.34676040009648,99.71216095916397,106.51187738662344,93.05896317348777,91.34114189628298,96.8799587570358,117.28527387756868
2025-09-17,104.02344558924601,59.24642592094668,91.65490199819357,115.76905218381515,101.61438066676018,60.91508336656024,99.64985694046187,106.19281222104631,93.10819825304398,90.80609701948845,95.7247396065901,116.33772924515513
2025-09-18,104.52162626822063,56.95086910204158,92.58894165953717,113.09810782480132,100.27476311298093,61.227535450016944,100.06566035050703,106.3978009181022,94.23528424134805,92.23343829893032,96.9128692636888,117.77498356451277
2025-09-19,105.03225819360118,55.26558801876648,93.33019910430869,115.82263438197648,99.99572941785966,60.650872125695955,101.42726213657147,106.55507418485344,94.62397174399693,90.58797085409199,97.55422915217335,120.25022046386636
2025-09-22,105.4954553335391,55.08529676080575,92.88604041578563,118.47891096208194,98.70828672947852,61.27568407631973,111.9553982703144,107.16461145819068,95.00552406496465,90.32934312037749,97.7744908983656,122.51636255298799
2025-09-23,104.9150025437327,55.871365519130336,92.79582574901418,116.11132071406772,98.53932085401549,61.696765468359374,111.97727518994398,106.87529818304739,95.2808149524284,89.94954393157293,97.0274645686451,120.5603442486034
2025-09-24,104.61634962545835,54.45386717132648,91.99426814208387,121.26478404554275,98.8482939978996,63.15950406404919,112.56849467280794,105.00160201195357,91.6423607142027,88.23989474129542,96.1377776982825,120.47578916535838
2025-09-25,104.09231991269043,52.48518326870617,91.4472953410654,115.36509314422037,98.60942901260701,63.102300010504095,111.17964131522461,103.7315864378248,92.07389465914353,87.0190298991917,95.86323469594804,117.82847666156759
2025-09-26,104.70665579144946,52.19765214355399,91.44471109320168,120.54505833762296,95.3413053223706,63.09915209273251,110.9604092525036,104.16986481071203,92.45421543927009,87.97484846676006,95.67702508940481,119.04052656550583
2025-09-29,104.98261481253526,53.16770503238196,91.64511557013051,121.30328471768269,96.0807411498934,62.61607369641039,115.57849706594261,104.03552938688165,93.07697662174209,87.94233523195196,96.35398726258725,121.0326257561808
2025-09-30,105.41208277262324,52.454117582369584,90.89833814498964,121.58248767394674,96.6228502133775,61.30103303981169,113.99089717276625,105.01148211084165,93.81391329267595,88.45796787680928,96.30759010717243,121.68608471212785
2025-10-01,105.77047550909862,51.859196126975945,90.77907862530944,126.31265890662293,95.57131685574134,62.65781342601584,111.3318142248046,106.06521408425553,92.36902535069777,87.43019901339592,96.4953601603524,123.40014770306654
2025-10-02,105.83587918227786,51.596024878909695,91.52085492821786,118.98071778132233,96.02809421003717,62.9270544281775,114.56732793633041,106.30563296028089,92.93349651960892,97.28675252190759,97.99872787396549,122.1743858888435
2025-10-03,105.8428127873531,51.651011207319996,90.4706478168891,117.11308526670439,96.37370810934334,61.68160976165355,119.97640081566728,108.36284458390702,92.93261396273475,97.96392474682972,97.25724961204273,123.89147427625873
2025-10-06,106.22877833957165,51.645846005915786,91.90151567879424,124.49330332740587,96.04807857946818,62.10781698941504,120.76953293157648,108.36304038926059,93.45195545675396,94.58912188121035,98.79161303416801,128.07719273016235
2025-10-07,105.82389735863507,50.316041588407025,90.97719262394406,118.30884567558151,96.96381380407976,61.49154595107401,122.23320396066153,107.53569929308422,93.44218893035196,94.0887770886474,98.93643141897846,127.07377480149376
2025-10-08,106.44060343757519,47.353316837886595,91.5705008279345,119.90825185934703,97.40710899806538,61.28156687805606,123.88275117923581,108.22868073410412,93.91749360311745,93.30350342480033,101.13865225848093,131.2076323940871
2025-10-09,106.1472988606186,45.75658933810972,91.86919501039512,119.03528914693679,99.74729861103312,61.36296230215261,124.17227568830054,107.38441874208569,92.42562183127396,92.1315426349555,101.44097990297777,133.15629290585466
2025-10-10,103.26946798163526,46.786065450461734,89.63264688971134,112.78380455105557,99.25337020864671,58.79762346685907,118.42692719829087,105.55237353401228,90.51372651732532,90.2084846491302,96.78310363522739,127.73948240218573
2025-10-13,104.88033451835648,45.62995897432523,91.45745195896095,119.44767789683503,99.31954251207092,59.779842248770024,119.93173503024018,106.34526979104221,90.94133429588652,90.09165548374618,99.58775851898241,132.5814749227368
2025-10-14,104.71626741491116,43.60384183430812,139.97670791028276,117.3900017557523,99.93304086726924,60.08327019637285,120.00272950126454,107.339064540066,90.74867818517657,90.85667098951717,87.67160200332759,131.82565784438302
2025-10-15,105.13785522894248,43.85863212794769,140.00579946371633,119.1981500105009,100.69759471182056,61.84903481647599,118.9455464789963,107.00618682695884,87.73020051605887,90.67933498245057,88.49446195990566,134.4551664269148
2025-10-16,104.47607686928568,45.20292868226585,137.08765182899867,117.36469141843978,99.82412284246561,60.821081871267026,115.60504300985588,107.38409630446988,87.40393088774253,89.6208444656524,88.1269141098706,133.55657232693926
2025-10-17,105.0267405522705,46.02179098797966,135.70581618195934,120.7404289215918,100.70616769766289,60.42133444021259,115.23352760296181,108.64839568894133,87.65895654152561,89.7087440515389,88.06104469351635,130.81201386359385
2025-10-20,106.14761437427909,44.378207415956936,135.5290543932368,123.00715897756503,100.73240651879848,60.96477465860891,116.36368219768943,109.4739252078881,88.93306394913225,90.7715362034109,88.90980551287933,130.48051053363312
2025-10-21,106.15108502454427,46.29975921773078,136.67554032431164,121.21563189347162,100.10601451526324,61.52762542975792,114.8510705086107,110.41676966627286,91.15487273927226,92.59693319234825,88.58901921256806,125.91228567986981
2025-10-22,105.58449944488835,91.869666091021,129.03397344128746,130.19964283351507,100.59624505263865,61.506431148544806,112.34506971790408,114.63744347255205,90.53529036468987,93.06403924958525,87.57566032335143,122.60769545511627
2025-10-23,106.19978186462879,92.08550856958792,129.3506283283584,133.469870371062,100.43554483673039,63.796270986718625,114.88613818922538,115.07804909512672,92.3207795021802,93.58700494961774,88.74862888544317,125.59648117399236
2025-10-24,107.03901741966311,91.19533504792804,130.7152204081653,127.79102149189103,99.99856967953767,66.11434698290508,119.33965196047616,114.34383619499562,92.33946291540505,93.86159204010997,95.78333554186659,131.58845976306966
2025-10-27,108.35453238836223,91.22220616781499,131.9622842087162,134.04993900614494,99.4968953306176,65.0997447176476,122.45347839901387,114.04156336601248,92.74704250579158,93.82447738897989,97.79860157342594,132.9818244033197
2025-10-28,108.60244147548654,90.9801665108431,131.31494194903456,137.0054870505917,98.556929850611,65.11349701259574,119.76602522404617,113.30751211200149,92.6480458068181,92.94875812507668,98.89278221584514,130.06137037210158
