Date,US - SPX,EU - STOXX 600/SPX,UK - FTSE/SPX,JP - N225/SPX,CN - CSI300/SPX,TW - TAIEX/SPX,KR - KOSPI/SPX,AU - AS51/SPX,BR - IBOV/SPX,CL - IPSA/SPX,MX - ME/SPX,IN - NIFTY/SPX,VN - VN30/SPX,TR - XU100/SPX
2000-05-31,100.0,,100.0,100.0,,100.0,100.0,,100.0,100.0,100.0,100.0,,100.0
2000-06-30,102.39335496158772,,96.95607859633361,104.11482445154816,,90.29487262388496,109.58417673699405,,109.22720667390288,96.31344645029039,113.83592497018815,104.10055745896312,,87.17678942588472
2000-07-31,100.72011689740673,,99.38807816211246,95.60713284987249,,90.12675137261198,95.77014108569749,,109.22946722100369,94.92218279047107,108.49661903030791,95.86153393078618,,84.97367519870281
2000-08-31,106.83373784269978,,98.22563381693209,96.63524089518774,,79.75580508996298,88.0706758463578,,108.56140668100151,93.52846119425378,104.65275346311611,94.52894753723434,,75.84843891200018
2000-09-30,101.11995174244075,,97.88932851080364,95.35019873276515,,71.15787236577042,82.85897497780013,,105.3195359429113,97.62572534341199,105.0873107752311,91.09825557870754,,69.26011045448946
2000-10-31,100.6194600154414,,100.8707285526623,88.47349485492889,,61.6373123194598,69.86290141434384,,98.79293835073642,93.77327160384448,106.60501494861181,84.43116430401186,,83.02267362129474
2000-11-30,92.56299970225704,,104.36977460043579,96.89503850225366,,63.53002968842625,75.16863948567186,,95.97852206220114,104.411567072377,102.44335714193147,99.24588859775527,,58.317049430482236
2000-12-31,92.93819878831937,,105.29368004171313,90.82484212603472,,57.09893875736971,74.18154822460698,,109.77826565998403,103.79670910421225,102.02184297098913,98.48668049033955,,62.656176387385464
2001-01-31,96.15725983679562,,102.99538087160522,88.15361783316884,,69.05787837187525,87.80176461907615,,122.88197065126765,105.31732159937388,113.34284580519913,103.3371259624818,,68.56723131190408
2001-02-28,87.28283561280699,,106.62779258994233,90.38211458397981,,72.72786632886893,90.49700947508775,,123.09617190115185,111.7480861252659,115.933878186922,112.1590666272712,,62.1559910290147
2001-03-31,81.67886639418676,,108.47150880542702,97.45279050982063,,79.40498767966282,87.5255262259877,,117.30621775726529,115.73082297506812,117.64017074800451,101.83267678282486,,60.61097646789101
2001-04-30,87.95297637691078,,106.69151008735463,98.89693117500047,,68.44720697403092,89.69252793837533,,113.40823867279057,111.81799905060883,114.19511416400772,92.67824468782102,,86.76368431503614
2001-05-31,88.40067350916924,,103.11265134216524,93.45979852271911,,63.889274701057055,97.13025553771281,,110.80684626812567,121.52046569262131,125.15712701535469,95.70384878230077,,75.94470608340346
2001-06-30,86.18752822220819,,102.95769063277751,92.13494217800948,,63.38180975302369,94.34687896647175,,112.95396819647135,120.67871954713803,129.7485830476038,93.11838936961774,,80.21449430980748
2001-07-31,85.2618612758436,,101.98382442356852,85.1779386165741,,56.6847155503085,86.78483930361608,,107.85958734613412,125.32638572482755,127.38414684334568,91.15143608903257,,71.75663890923774
2001-08-31,79.79585918176112,,105.3413803680919,82.2076157849413,,63.215731379048435,93.33916395889274,,107.59771146123727,138.1907719578927,132.66851400846284,95.66136009690592,,76.39357006763065
2001-09-30,73.27466980822003,,105.23860786002943,81.67878970302434,,55.521890994729176,89.44536746912374,,97.05300842581241,129.952603451865,123.70702192476051,90.34421642199574,,64.21952884800913
2001-10-31,74.60087621497816,,106.24106712125068,85.08287356627287,,58.53249362963415,98.50200380458176,,101.86149715534691,133.7712496401518,124.51004887961798,94.37500367041976,,81.46524567017762
2001-11-30,80.20906453288514,,102.0262942631065,81.66144053976504,,61.937529984825524,109.68528205620822,,107.80199255729343,132.2110534245432,121.99065026552265,96.37876043723223,,89.50138718516797
2001-12-31,80.81655468008529,,102.0143966602413,79.87462823855547,,76.32399336973077,117.2820340460325,,112.33627424287533,130.22662636482133,132.27116423995187,94.92824492892339,,105.2367922932384
2002-01-31,79.5579311977473,,102.09433888922868,76.94520896646463,,82.56514353263611,128.4750760893476,,106.91098105419505,128.92697306369024,146.07871024806306,97.91875202068503,,102.78319933281854
2002-02-28,77.90581440861074,,102.97151494378936,83.21425250970596,,81.78892726802567,143.81321639914555,,120.43846085092488,130.67455695895157,145.01144518040033,106.19267604498546,,87.56938919547189
