Date,US - SPX,EU - STOXX 600/SPX,UK - FTSE/SPX,JP - N225/SPX,CN - CSI300/SPX,TW - TAIEX/SPX,KR - KOSPI/SPX,AU - AS51/SPX,BR - IBOV/SPX,CL - IPSA/SPX,MX - ME/SPX,IN - NIFTY/SPX,VN - VN30/SPX,TR - XU100/SPX
2025-11-25,104.05716019362794,99.23160437689862,100.19515362158398,109.82151741684186,98.85724931241565,106.96043134281786,115.82515203069106,93.59610411986708,106.26840984034935,104.22340192839246,101.47362064596064,100.57110463258165,97.42806123901505,96.35164243838734
2025-11-26,104.77585297974055,99.62663568600469,100.35751937280506,111.08451723771311,98.77431552281618,108.18995485460829,118.1045895574039,93.18614225737203,107.32978293750881,104.00249039518906,100.82245612415184,101.11796172690623,97.46661839068011,96.1973397688407
2025-11-28,105.33690390545094,99.47911552216698,100.12096805732638,112.04201156297256,98.4447334995532,108.46544480181288,116.45882340582266,92.51482366992587,107.10635149697367,104.79650371406942,100.84690739940334,100.57036234310155,96.96613470020576,95.54514032399254
2025-12-01,104.77616087399915,99.81025139732567,100.47061274531188,110.51085024135112,100.06095110843314,107.92513823324008,116.89662350832197,92.57607683159814,107.3674226054056,105.51796229314259,101.31384609221516,101.00364081685522,97.97353895446128,97.97563597769516
2025-12-02,105.03362055111572,99.63136315125755,100.21679727838233,110.24034482529721,99.33255712613615,108.53368704664743,118.82784718020257,92.49880503005684,108.77973334993567,105.28494532037718,101.49405901864279,100.20350482626428,98.57042389346078,97.7971965355052
2025-12-03,105.34659881978874,99.43372317645799,99.81884984294517,111.16398493578727,98.53107238198723,109.10934066150524,119.70169781725868,92.36139619173791,108.9028780027308,105.27827834210892,100.83867306716228,99.72850102665151,99.37973022674737,96.74708634907051
2025-12-04,105.4604070512291,99.77803559558157,99.90454241240595,113.63556279616951,98.76182410216674,109.0020651806084,119.34174779366636,92.34107215728011,110.60147739337738,105.19918387542128,100.91583000789359,99.80393455948712,99.65205718135388,95.6067128541431
2025-12-05,105.66464607930455,99.5714116124118,99.26108158828822,112.2233791832136,99.39413722439997,109.51616289384695,121.22629757756722,92.10800594190393,105.63118562486784,105.44132871399228,100.18873422444747,100.19528847537632,99.2569566901261,96.19850347666696
2025-12-08,105.29722309417208,99.84979901169976,99.38158168696309,112.8158586100102,100.55066853644816,111.1664966721299,123.2752302591891,92.28764701684139,106.55080391376003,105.80925453970735,100.77580396596957,99.67754822839836,100.02279130895424,98.13145002010098
2025-12-09,105.2049449319854,99.83543308315834,99.43698831531094,113.07812866441012,100.12646943182392,110.78763739806799,123.04779103074436,92.46963362407708,106.50518254324577,105.4603297807536,101.12883711927194,99.3003660503488,99.56551813321865,98.64639984353506
2025-12-10,105.91503169808941,99.2347589993993,98.90882782266077,112.20405097032264,99.31685372854936,110.89661760974654,121.97064052810624,91.84968891887121,106.52362278041257,104.65450615496678,100.00093252045008,98.32295318136404,97.59274052583804,97.59723186160568
2025-12-11,106.13526620837983,99.57179087323715,99.19048577752564,110.96668036368457,98.25511732670878,109.20145656136624,120.999899209423,92.47630268381407,106.37885031512084,106.41398272593297,101.84356312924352,98.65432105260629,96.25525154857706,97.74082836177408
