Date,US - SPX,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials,Technology,Communication Services,Utilities,Real Estate,Energy
2025-10-17,101.1618959674198,94.89256019868265,99.29973821989527,98.7447346251053,98.93287008313688,102.54079587746922,96.5759763094577,105.14646203792518,98.76267399896889,107.64076642764782,98.82463563704749,96.46583641871425
2025-10-20,102.2415231212131,96.02634704675522,100.47120418848168,99.52822240943556,98.84601067129915,103.6286859433152,97.7049787155284,106.3196340293662,99.87970441656641,107.60550135182791,99.85895627644568,97.48681700886347
2025-10-21,102.2448660561573,95.65921606737933,101.36125654450261,100.74557708508844,98.38689663729991,103.87202977383339,97.59392929853784,106.37497233084925,100.23199862519334,106.51228400141062,99.55336154207805,97.26242567036913
2025-10-22,101.69913007345043,95.36767087787496,100.04581151832461,99.95787700084247,98.94527857054224,104.46607500715719,97.03868221358505,105.32354460267099,99.3641519161368,106.26542847067122,100.0,98.50779759901268
2025-10-23,102.2917709171924,96.51225569592916,101.29581151832461,100.40859309182815,98.46134756173221,104.5233323790438,97.24227281140107,106.65166383826458,99.02904279085753,106.18314329375809,99.9059708509638,99.82048692920453
2025-10-24,103.10012371824202,96.11273080660835,101.38089005235602,100.1095197978096,98.13872688919221,104.51617520755798,98.2972422728114,108.30812366265772,99.28681904107235,107.42917597272834,100.25858015984954,98.81072590598002
2025-10-27,104.36722948299621,96.06953892668179,101.9568062827225,101.55012636899747,98.3000372254622,104.75951903807616,98.70442346844345,110.30768095624586,100.6702182505585,107.72305160456095,100.470145745181,99.04633681139909
2025-10-28,104.60601584491864,96.1991145664615,101.23036649214659,101.57540016849198,97.31976672043679,104.10105926137989,98.07514343883028,111.3996901055117,100.17185083347655,105.948042788292,98.23695345557122,98.01413665432514
2025-10-29,104.60145729726749,94.30946981967391,101.49214659685863,100.73715248525694,95.0241965504405,103.04895505296305,96.40940218397188,112.20025086696673,99.92266712493556,105.91277771247208,95.55712270803949,98.74340850443174
2025-10-30,103.56539948183767,93.04610733182162,101.2369109947644,98.4625105307498,94.92492865119742,103.2779845405096,96.66851749028316,110.82048254998892,98.22993641519162,105.46608675208653,96.09779031499765,98.15999102434645
2025-10-31,103.83652558912928,92.50620883273945,101.47905759162303,101.06571187868576,94.65194192827894,103.24219868308045,96.92763279659448,110.9274699328562,98.65097095720915,104.73727518514164,96.14480488951574,98.87804330752833
2025-11-03,104.01519842023717,91.93391642371235,101.04712041884815,102.01347935973043,93.90743268395583,103.38534211279702,96.52045160096242,111.38124400501735,97.60268087300224,104.79605031150818,95.9802538787024,98.88926287445305
2025-11-04,102.79438971016457,91.48040168448331,99.87565445026179,100.32013479359729,94.29209579352276,103.8505582593759,97.02017397741996,108.44093558621708,96.93246262244372,104.41988950276244,96.23883403855194,97.82340401660497
2025-11-05,103.1699547384398,92.02030018356548,100.26178010471203,101.54170176916597,94.23005335649583,104.25135986258232,97.35332222839163,108.86519589758723,97.45660766454718,104.44339955330904,96.2153267512929,98.08145405587345
2025-11-06,102.01670148087571,91.56678544433646,99.86256544502618,99.19545071609099,93.80816478471273,104.45176066418551,97.00166574125485,106.6774883789567,96.5801684138168,103.98495356765017,95.74518100611189,99.03511724447436
2025-11-07,102.14543041918107,92.66817838246409,100.34685863874347,99.35130581297389,95.1855068867105,104.59490409390209,97.68647047936332,106.30856636906958,96.33098470527582,105.4308216762666,97.01457451810062,100.46000224391341
2025-11-10,103.71857409518945,93.5428139509772,100.91623036649213,100.65711878685764,94.83806923935973,105.41082164328657,98.03812696650009,109.02752158193756,97.33631208111359,105.39555660044671,96.94405265632346,101.36878716481543
2025-11-11,103.93382649159571,94.51463124932513,100.94240837696336,100.90564448188711,96.07891797989826,107.84425994846838,98.48232463446234,108.09783811702205,98.1268259151057,105.45433172681322,98.02538787023978,102.69269606193201
2025-11-12,103.99925462186698,95.18410538818702,101.04057591623035,100.22746419545072,95.942424618439,109.37589464643574,99.33370349805664,108.43355714601934,97.5597181646331,105.70118725755262,97.24964739069111,101.25659149556827
2025-11-13,102.27735404697853,94.55782312925169,99.47643979057591,97.72535804549284,95.942424618439,109.31863727454912,98.05663520266518,105.72935881354681,96.17631895514694,104.24356412366289,95.9802538787024,101.51464153483676
2025-11-14,102.22603888374435,93.69398553072023,99.4829842931937,97.25779275484415,95.86797369400671,108.66733466933869,97.07569868591523,106.3048771489707,95.6607664547173,104.33760432584931,96.26234132581101,103.24245484124313
2025-11-17,101.28941670529079,92.26865349314329,98.50785340314137,96.34372367312552,95.25995781114281,108.57429144002289,95.2248750694059,104.64103888437984,95.53187832960991,105.27800634771364,95.62764456981665,101.35756759789074
2025-11-18,100.45312704879848,92.34423928301479,98.06937172774867,94.56613310867733,95.66943789552053,109.21127970226168,95.07680918008514,102.94030841880027,96.073208455061,104.87833548842131,95.9802538787024,102.16537641647032
2025-11-19,100.83021159295743,92.58179462261094,98.39659685863873,94.57034540859308,94.9373371386028,109.02519324363014,95.42846566722191,103.65601711798126,95.54047087128372,103.9967085929235,95.22802068641279,100.84146751935374
2025-11-20,99.26055909734531,91.19965446496057,96.74738219895288,93.1592249368155,95.619803945899,108.3738906384197,94.5955950397927,100.40212499077694,94.49218078707682,103.46773245562477,94.89891866478608,99.69707169303265
2025-11-21,100.23559908470293,93.24047079149119,97.92539267015707,94.98736310025274,96.66211688795137,110.6570283423991,95.63205626503795,100.78949310115841,96.15054133012546,103.62054778417775,96.14480488951574,100.32536744081679
2025-11-24,101.78596484700068,93.42403628117914,98.1675392670157,96.25526537489468,95.54535302146668,111.12224448897794,96.03923746067,103.1911753855235,97.10431345592026,104.79605031150818,96.28584861307006,100.04487826769888
2025-11-25,102.70831840069248,94.81697440881115,99.4240837696335,98.3150800336984,96.86065268643752,113.63441168050387,97.24227281140107,103.46786689293883,98.21275133184396,104.39637945221583,97.06158909261872,99.41658251991473
2025-11-26,103.4176951256673,95.98315516682864,100.0,98.98904802021904,97.91537411589526,113.38391067849984,98.00111049416991,104.69268796576404,98.35023199862519,105.78347243446574,97.48472026328162,100.16829350387076
2025-11-28,103.97147342414898,96.53385163589246,100.58246073298429,99.60404380791913,98.486164536543,112.83280847409105,98.70442346844345,105.5928576698886,99.14933837429112,106.53579405195721,97.95486600846263,101.48098283406262
2025-12-01,103.41799902884405,96.2962962962963,99.10994764397904,99.66301600673968,98.38689663729991,111.14371600343544,97.89006107717935,105.64081753117391,98.68534112390445,104.0437286940167,96.59144334743772,102.45708515651295
2025-12-02,103.67212138278316,95.42166072778319,99.97382198952877,99.59561920808761,97.74165529221986,110.47809905525337,97.79751989635388,106.7291374603409,99.01185770750989,103.30316210179853,96.35637047484721,101.1331762593964
2025-12-03,103.98104266808015,96.09113486664506,100.92277486910994,100.66975568660487,97.81610621665219,110.99341540223304,99.1116046640755,106.98369364716301,98.92593229077161,102.97402139414599,96.54442877291962,103.02928306967351
2025-12-04,104.0933756593865,95.52964042759962,101.44633507853402,100.31171019376579,97.34458369524755,110.14886916690526,99.31519526189153,107.38212941784107,99.49304004124421,102.76243093922652,96.37987776210626,103.46684617973747
2025-12-05,104.29496723738447,95.21649929813196,101.16492146596858,100.86773378264533,97.35699218265293,109.69081019181219,99.35221173422173,108.16793329890059,100.64444062553703,101.79851886681557,96.35637047484721,103.04050263659823
2025-12-08,103.93230697571198,93.89914696037145,101.04057591623035,99.40185341196293,96.55044050130289,108.38104780990554,98.98204701091984,108.92791263926807,99.89688949991408,100.43493593511226,95.76868829337096,101.91854594412658
2025-12-09,103.84122496995991,93.70478350070186,100.30104712041883,99.39342881213142,96.77379327459981,107.3289436014887,98.61188228761799,109.21567180698003,100.00859254167382,100.50546608675211,95.20451339915374,102.5468416919107
2025-12-10,104.5421072305311,95.54043839758126,102.13350785340313,100.8508845829823,97.05918848492368,108.88920698539937,99.74088469368868,109.73954106101968,100.59288537549406,100.45844598565887,95.39257169722613,103.62392011668351
