Date,US - SPX,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials,Technology,Communication Services,Utilities,Real Estate,Energy
2024-09-01,112.36996814900233,113.39908587923983,112.4070115433946,104.01334074485827,112.85733825742032,109.15908617457121,117.0419651995906,106.00943033102388,110.29430339775166,126.58038825286214,113.38193178859672,109.56667867002761
2024-09-08,107.59577665620768,108.11883569882126,107.64429243266353,101.38966092273485,113.51388318971412,106.90229845149642,113.33162743091097,98.1139337952271,105.81028167235063,125.94989215198274,113.59021088258268,103.24090745408714
2024-09-15,111.92473998486764,111.48664902573971,111.64600256519878,106.99277376320178,114.79961701545618,108.43691410318728,113.89457523029682,106.06235565819861,109.72590627763041,130.3135888501742,117.703722988805,102.73676629456247
2024-09-22,113.44723302168138,113.14649987972093,113.8777255237281,109.33296275708726,113.59595130625084,107.82584542740088,116.8372569089048,107.06793687451885,112.290008841733,132.86875725900117,116.32387399114815,106.54183171287961
2024-09-29,114.1558640504728,116.57445273033437,115.28858486532707,111.63979988882713,113.55491724798247,106.2565099645858,115.53224155578302,108.30446497305618,113.69205507136542,133.43288534926165,115.30851340796669,104.65730404513263
2024-10-06,114.41249630749321,114.46956940101035,115.87002992731937,110.15564202334629,111.43482423745041,105.29824317755711,116.81166837256909,108.39588144726713,114.79095617026651,134.90957358553177,113.30382712835201,111.84731724882968
2024-10-13,115.68492370244026,115.33557854221795,118.35827276613938,109.27181767648695,111.66735056763781,106.86063467814735,119.01228249744116,111.05177059276366,114.22255905014526,131.49162103865936,113.06951314761781,111.40319289401033
2024-10-20,116.6724707384926,117.42843396680298,119.08507909362976,110.90050027793217,112.48803173300506,106.33289354905911,121.85261003070624,111.09988452655888,115.2330428192497,135.9714617554339,116.48008331163761,108.43836274156764
2024-10-27,115.54746191096076,113.014192927592,115.77597263787945,111.62312395775432,110.87402544111613,103.18033469897925,119.31934493346981,110.80157813702847,114.7530630289251,133.36651733864275,114.73574589950535,107.754171167927
2024-11-03,113.96945377710053,112.01587683425547,114.58743052586576,111.22290161200668,109.62932567364247,102.59009790986737,119.34493346980553,107.731909160893,116.71087533156499,129.63331674133067,111.27310596198907,105.66558636418198
2024-11-10,119.27601707980486,113.62761606928073,121.49636596836255,119.5775430794886,110.54575297496922,104.28442469272969,125.87001023541453,114.10700538876057,121.48541114058355,131.37547702007632,114.31918771153346,112.5315088224703
2024-11-17,116.7908446619587,109.7907144575415,118.94826849080803,118.64369093941079,109.36944330460949,98.49316019720854,127.61003070624359,110.04137798306391,120.18441328786156,131.49162103865936,111.89794324394688,113.70783819469452
2024-11-24,118.75478714501544,113.17055568919893,121.97520307823856,121.23401889938854,111.94091095609355,100.1041594333727,129.81064483111567,112.39414934565049,122.36958443854995,135.14186162269786,114.78781567300184,116.75669187372463
2024-12-01,120.00891350009621,114.00048111618956,123.12099187687046,123.5686492495831,113.82847763643824,102.36094715644748,131.37154554759468,112.45669745958429,124.28950359984843,137.5974780155965,117.15699036709191,114.66810706997958
2024-12-08,121.16058705928032,110.54847245609814,120.18811457887986,129.40522512506948,112.67952400492409,100.18748698007083,128.96622313203684,115.87759815242494,127.48515851964129,132.22166915546705,113.95469929705808,109.25459128555994
